#{"t_start": 1718501966.8907158, "env_id": "None"}
r,l,t,num_wraps,c
-332.082968,100,1.757332,0.0,0
-356.570862,100,3.250377,0.0,0
-367.644195,100,4.730051,0.0,0
-374.086261,100,6.298964,0.0,0
-306.875896,94,7.629393,0.9056150217645527,0
-373.054744,100,9.260669,0.0,0
-370.298358,100,10.704212,0.0,0
-371.367367,100,12.164866,0.0,0
-369.5822,100,13.70105,0.0,0
-351.825866,100,15.185758,0.0,0
-362.989667,100,16.546667,0.0,0
-358.237781,100,18.014664,0.0,0
-367.56169,100,20.011485,0.0,0
-363.656726,100,21.667701,0.0,0
-359.116775,100,23.191547,0.0,0
-350.219467,100,24.712174,0.0,0
-366.107918,100,26.228134,0.0,0
-352.24151,100,27.800697,0.0,0
-354.137942,100,29.329859,0.0,0
-334.693268,100,31.087232,0.0,1
-345.416168,100,33.655629,0.0,0
-344.032184,100,35.092193,0.0,0
-327.354831,100,36.689255,0.44488186885576086,1
-336.671187,100,38.508611,0.0,0
-360.185439,100,40.13001,0.0,0
-346.506466,100,42.45223,0.0,0
-354.318773,100,44.283244,0.0,0
-325.474517,100,46.127471,0.0,0
-336.300347,100,47.88528,0.0,0
-338.570059,100,49.64074,0.0,0
-368.734331,100,51.197095,0.0,0
-346.85487,100,52.965213,0.0,0
-349.260199,100,54.794829,0.0,0
-376.414558,100,56.446907,0.0,0
-355.417575,100,58.291024,0.0,0
-361.740849,100,60.002377,0.0,0
-360.692444,100,61.825145,0.0,0
-365.934578,100,63.541664,0.0,0
-335.715683,100,65.104772,0.0,0
-347.357097,100,66.692844,0.0,0
-347.350641,100,68.302094,0.0,0
-337.084445,100,70.895332,0.0,0
-344.743976,100,72.579763,0.0,0
-325.065126,100,74.166836,0.0,0
-346.552112,100,75.710783,0.0,0
-329.173212,100,77.321724,0.0,0
-325.614546,100,78.809379,0.0,0
-353.852414,100,80.487511,0.0,0
-336.445636,100,81.887193,0.0,0
-324.141241,100,83.47884,0.0,0
-341.20017,100,85.000754,0.0,0
-155.54328,54,85.903526,0.903074261779997,0
-348.0025,100,87.571908,0.0,1
-350.641783,100,89.061373,0.0,0
-358.105664,100,91.284497,0.0,0
-354.009686,100,93.448151,0.0,0
-345.566246,100,94.995769,0.0,0
-351.91455,100,96.459001,0.0,0
-350.692116,100,98.231322,0.0,0
-330.053272,100,99.712569,0.0,0
-337.110789,100,101.395931,0.0,0
-353.552348,100,104.083454,0.0,0
-337.681554,98,105.71168,0.9043775096414377,0
-345.833761,100,107.277924,0.0,0
-352.972184,100,109.039251,0.0,0
-150.688142,50,109.720457,0.9309462903260081,0
-361.157472,100,111.592614,0.0,0
-333.18179,100,113.193601,0.0,1
-350.68276,100,114.898226,0.0,0
-355.22666,100,116.541115,0.0,0
-342.019244,100,118.153643,0.0,0
-347.375672,100,119.743658,0.0,0
-347.84247,100,121.409761,0.0,0
-340.133188,100,123.018854,0.0,0
-358.159093,100,124.85315,0.0,0
-354.780878,100,126.372557,0.0,0
-351.266266,100,128.049339,0.0,0
-344.650726,100,129.651183,0.0,1
-351.07272,100,131.132999,0.0,1
-336.951152,100,132.782893,0.0,0
-369.548922,100,134.341206,0.0,0
-347.050183,100,136.159501,0.0,0
-45.29579,16,136.381927,0.902372597351952,0
-351.032447,100,139.120326,0.0,0
-332.386827,100,140.743772,0.0,3
-314.68623,100,142.386961,0.0,2
-352.288118,100,144.020671,0.0,0
-351.198063,100,145.750264,0.0,0
-361.397018,100,147.460406,0.0,0
-354.551982,100,149.424657,0.0,0
-352.763112,100,151.125135,0.0,0
-354.144974,100,152.756393,0.0,0
-352.889303,100,154.545484,0.0,0
-338.084004,100,156.016397,0.0,0
-357.481704,100,157.984478,0.0,0
-354.949697,100,159.610027,0.0,0
-355.383132,100,161.38615,0.0,0
-340.857422,100,162.950264,0.0,0
-364.841433,100,165.024973,0.0,0
-356.027131,100,166.8543,0.0,0
-326.572262,100,168.746811,0.0,1
-351.691821,100,170.663768,0.0,0
-328.785501,100,172.266023,0.0,0
-349.477191,100,173.887614,0.0,0
-326.283903,100,176.4706,0.0,0
-267.464132,86,177.751349,0.9000744570203235,1
-355.846349,100,179.396733,0.0,0
-356.506385,100,181.02559,0.0,0
-356.55796,100,182.85275,0.0,0
-350.337161,100,184.765687,0.0,0
-338.23325,100,186.300441,0.0,0
-352.006289,100,187.877972,0.0,0
-348.248091,100,189.479103,0.0,0
-343.205243,100,191.029478,0.0,0
-357.631907,100,192.801847,0.0,0
-329.148697,100,194.355973,0.0,1
