#{"t_start": 1718298959.625891, "env_id": "None"}
r,l,t,num_wraps,c
-95.344371,30,0.578728,0.0,0
-96.938966,30,1.090018,0.0,0
-93.720481,30,1.533409,0.0,0
-94.393429,30,2.235443,0.0,0
-88.478209,30,3.009387,0.0,0
-86.800427,30,3.739242,0.0005287163056125507,0
-89.928176,30,4.729109,0.0,0
-93.452458,30,5.722681,0.0,0
-92.272075,30,6.850726,0.0,0
-89.718846,30,7.806297,0.0,0
-93.767008,30,8.842627,0.0,0
-97.742479,30,10.142908,0.0,0
-86.594073,30,11.19304,0.5131021007793142,0
-95.514622,30,12.392889,0.0,0
-93.337575,30,13.434152,0.0,0
-90.264809,30,14.521886,0.0,0
-92.778737,30,15.531882,0.0,0
-86.151561,30,16.653896,0.0,0
-93.459719,30,17.862214,0.0,0
-92.863751,30,18.950307,0.0,0
-94.182329,30,20.146247,0.0,0
-92.350329,30,21.2406,0.0,0
-93.389881,30,22.425025,0.0,0
-90.184246,30,23.435907,0.0,0
-88.748737,30,24.373508,0.0,0
-90.642062,30,25.189707,0.0,0
-89.878336,30,26.016134,0.0,0
-89.455158,30,26.897434,0.0,0
-97.586633,30,27.934221,0.0,0
-89.092634,30,28.941767,0.0,0
-88.565807,30,30.162979,0.0,0
-91.905102,30,31.24982,0.0,0
-92.827207,30,32.558786,0.0,0
-97.07724,30,33.59116,0.0,0
-94.858886,30,34.830649,0.0,0
-91.704922,30,35.963136,0.0,0
-91.377557,30,37.128732,0.0,0
-87.678484,30,38.1854,0.0,0
-92.208447,30,39.511521,0.0,0
-87.659653,30,40.687063,0.0,0
-90.735193,30,41.823679,0.0,0
-90.795876,30,43.013781,0.0,0
-91.567769,30,44.308767,0.0,0
-91.430069,30,45.306369,0.0,0
-92.083403,30,46.547547,0.0,0
-93.915328,30,47.851614,0.0,0
-93.116847,30,49.090319,0.0,0
-89.447767,30,50.216921,0.0,0
-87.714567,30,51.391405,0.0,1
-94.431206,30,52.469118,0.0,0
-88.760361,30,53.691622,0.0,0
-91.466117,30,55.010423,0.0,0
-89.290953,30,56.295487,0.0,0
-90.234765,30,57.779257,0.0,0
-89.073917,30,59.118717,0.0,0
-94.625116,30,60.574447,0.0,0
-88.351718,30,61.828066,0.0,0
-90.295653,30,63.253845,0.0,0
-91.215287,30,64.43061,0.0,0
-84.221497,30,65.848232,0.0,0
-93.825618,30,67.130919,0.0,0
-89.884638,30,68.502811,0.0,0
-85.490862,30,69.773126,0.0,0
-94.449508,30,71.040452,0.0,0
-88.248722,30,72.489128,0.0,0
-92.86575,30,73.721003,0.0,0
-88.593757,30,75.028279,0.0,0
-86.832037,30,76.257708,0.0,0
-90.347263,30,77.764008,0.0,0
-91.067171,30,79.03499,0.0,0
-86.791392,30,80.393513,0.0,0
-94.44937,30,81.662972,0.0,0
-85.305464,30,82.859445,0.0,0
-88.554984,30,84.100854,0.0,0
-81.721035,30,85.179842,0.0,0
-90.099673,30,86.112646,0.0,0
-90.397597,30,87.031928,0.0,0
-92.996986,30,87.936035,0.0,0
-88.220289,30,88.997831,0.0,0
-89.175831,30,90.09806,0.0,0
-89.166234,30,91.243438,0.0,0
-91.727012,30,92.159708,0.0,0
-88.454326,30,93.081393,0.0,0
-91.824396,30,93.979819,0.0,0
-91.543239,30,94.925997,0.0,0
-83.940029,30,95.864518,0.0,0
-88.630644,30,96.818331,0.0,0
-88.430199,30,97.942635,0.0048449345411678505,1
-87.799224,30,99.060492,0.0,1
-91.52714,30,100.280572,0.0,0
-90.075803,30,101.594441,0.0,1
-89.002238,30,103.072477,0.0,0
-86.566804,30,104.384137,0.0,0
-92.331696,30,105.773787,0.0,0
-94.795665,30,107.143993,0.0,0
-85.793094,30,108.797389,0.02623993678870716,3
-89.586535,30,110.163456,0.0,0
