#{"t_start": 1718321166.219208, "env_id": "None"}
r,l,t,num_wraps,c
-368.227934,100,1.484553,0.0,0
-330.91689,100,3.7899,0.0,0
-359.52347,100,5.990136,0.0,0
-367.275719,100,8.310913,0.0,0
-343.559961,100,10.584294,0.0,0
-335.109282,100,12.895393,0.0,0
-360.05237,100,15.219902,0.0,0
-321.759647,100,17.473888,0.0,0
-342.522323,100,19.75119,0.0,0
-358.201754,100,22.004707,0.0,0
-359.703742,100,24.230138,0.0,0
-345.336448,100,26.511629,0.0,0
-347.259728,100,28.836654,0.0,0
-346.30608,100,31.105077,0.0,0
-345.005849,100,33.392475,0.0,0
-342.273435,100,35.64634,0.0,0
-330.422379,100,37.987588,0.2738894511590002,0
-334.030183,100,40.351647,0.0,0
-337.504242,100,42.614657,0.0,0
-343.87903,100,44.844792,0.0,0
-349.411735,100,47.092546,0.0,4
-342.355917,100,49.385807,0.0,0
-310.940371,100,51.792214,0.0,0
-342.859724,100,54.087176,0.0,1
-347.950726,100,56.417513,0.0,0
-345.826246,100,58.757134,0.016211972359952722,1
-317.319366,100,61.343402,0.005792485648125033,1
-331.066559,100,63.563021,0.0,1
-363.829284,100,65.795722,0.0,0
-354.715838,100,68.098879,0.0,1
-60.359559,26,68.764715,0.7524968356765295,0
-346.221749,100,71.087606,0.0,0
-334.648147,100,73.358556,0.0,0
-347.226936,100,75.605753,0.0,2
-330.504233,100,77.92016,0.0,4
-324.343729,100,80.358308,0.0,0
-342.398462,100,82.716893,0.5628163113162962,2
-321.626225,100,85.122634,0.12048754920681241,0
-335.629957,100,87.396768,0.9260765515663372,5
-315.513813,100,89.813009,0.0,0
-339.411586,100,92.149902,0.0,2
-321.3416,100,94.530927,0.0,3
-298.706598,100,97.058401,0.0,1
-325.106294,100,99.41763,0.0,2
-284.77878,100,101.941041,0.6090936934628126,2
-314.527205,100,104.361923,0.0,4
-292.715731,100,106.729186,0.0,0
-303.271905,100,109.088055,0.0,0
-318.794558,100,111.412529,0.0,4
-307.989017,100,113.931368,0.0,0
-303.667721,100,131.314408,0.0,0
-314.852417,100,133.602849,0.0,0
-305.366019,100,135.953403,0.0,1
-308.875592,100,138.383278,0.0,0
-304.258298,100,140.772004,0.0,0
-299.366228,100,143.045516,0.0,0
-309.025895,100,145.507574,0.0,0
-312.509688,100,147.812463,0.0,0
-271.88349,100,150.426529,0.0,0
-308.026304,100,152.828304,0.0,0
-309.156816,100,155.27122,0.11370397324568612,0
-304.680987,100,157.76306,0.0,0
-314.111757,100,160.325517,0.0,0
-312.032472,100,162.757226,0.0,0
-302.827004,100,165.237734,0.0,0
-304.169038,100,167.602414,0.1089562472273814,0
-297.484315,100,170.057274,0.0,0
-306.575428,100,172.536941,0.0,3
-313.346953,100,174.926117,0.0,1
-289.011788,100,177.402162,0.24364604717711116,0
-313.692633,100,179.782638,0.0,1
-290.659153,100,182.226239,0.0,0
-294.449258,100,184.605858,0.0,1
-297.066201,100,187.030595,0.17304495774414255,0
-315.612862,100,189.384853,0.0,0
-300.206206,100,191.796803,0.0,0
-304.224568,100,194.252127,0.12759807782712393,0
-294.252723,100,196.782546,0.0,0
-295.034456,100,199.237695,0.0,0
-292.8015,100,201.726482,0.0,2
-292.543543,100,204.238135,0.0,0
-298.126522,100,206.627562,0.0,0
-315.948553,100,209.119668,0.06831747767551256,0
-291.143077,100,211.551532,0.0,0
-307.345289,100,213.99699,0.0,0
-315.477076,100,216.346629,0.0,1
-290.116706,100,218.805944,0.0,0
-277.241461,100,221.294123,0.7781150286890298,0
-287.007299,100,223.965659,0.0,0
-284.705574,100,226.530185,0.0,0
-287.875381,100,228.993177,0.04473811987329082,1
-287.468306,100,231.455325,0.0,0
-296.313466,100,233.944729,0.0,2
-291.893003,100,236.508394,0.0,0
-310.789829,100,239.239146,0.0,1
-291.250603,100,242.512334,0.02619422990563063,0
