#{"t_start": 1718502992.097157, "env_id": "None"}
r,l,t,num_wraps,c
-360.276465,100,1.636879,0.0,0
-375.187667,100,3.124546,0.0,0
-373.456784,100,4.53629,0.0,0
-377.155142,100,6.101486,0.0,0
-345.930434,100,7.481442,0.0,0
-374.765507,100,8.812002,0.0,0
-373.741265,100,10.175042,0.0,0
-375.356307,100,11.618009,0.0,0
-354.440539,100,13.09784,0.0,0
-180.434471,59,14.018841,0.9008928031007016,0
-343.83077,100,15.465346,0.0,0
-359.304925,100,16.965526,0.0,0
-369.531418,100,18.491339,0.0,0
-338.269837,100,19.947476,0.0,0
-350.238978,100,21.513561,0.0,0
-327.64683,100,23.106499,0.0,1
-367.44529,100,24.569106,0.0,0
-342.773254,100,26.17581,0.0,0
-349.493148,100,27.651651,0.0,0
-365.589603,100,29.311216,0.0,0
-337.404771,100,31.151146,0.0,2
-341.346074,100,32.990886,0.0,0
-339.588338,100,34.605159,0.0,0
-370.444229,100,36.448229,0.0,0
-374.216608,100,38.161055,0.0,0
-353.405467,100,39.709803,0.0,0
-353.466975,100,41.317335,0.0,0
-329.719582,100,42.967595,0.0,0
-344.04707,100,44.538044,0.0,0
-354.899201,100,46.384509,0.0,0
-362.777262,100,47.95169,0.0,0
-338.703996,100,50.444521,0.0,0
-335.867792,100,52.166412,0.0,0
-357.898329,100,53.81822,0.0,0
-350.35826,100,55.687176,0.0,0
-358.090347,100,57.420183,0.0,0
-366.964423,100,58.873053,0.0,0
-339.290106,100,60.339622,0.0,0
-354.507035,100,61.781663,0.0,0
-338.810745,100,63.28439,0.0,0
-339.148873,100,64.75986,0.0,2
-343.014114,100,66.264055,0.0,0
-351.863141,100,67.788498,0.0,0
-375.692121,100,69.298431,0.0,0
-366.163363,100,70.836343,0.0,0
-370.434114,100,72.405998,0.0,0
-371.170058,100,73.914231,0.0,0
-362.547987,100,75.593864,0.0,0
-359.707507,100,77.407569,0.0,0
-360.806675,100,78.89435,0.0,0
-374.40292,100,80.494708,0.0,0
-355.760269,100,82.008539,0.0,0
-354.845927,100,83.740469,0.0,0
-357.6007,100,85.275257,0.0,0
-362.414452,100,87.02666,0.0,0
-362.54583,100,88.587653,0.0,0
-342.11465,100,90.108902,0.0,0
-358.259628,100,91.624676,0.0,0
-355.160723,100,93.123916,0.0,0
-360.142054,100,94.671271,0.0,0
-353.451613,100,96.201118,0.0,0
-341.731621,100,97.798758,0.0,0
-351.520867,100,99.260506,0.0,0
-365.159478,100,100.751143,0.0,0
-344.973656,100,102.361103,0.0,1
-346.835883,100,103.734358,0.0,0
-351.166078,100,105.349702,0.0,0
-342.825669,100,106.919159,0.0,0
-351.536113,100,108.566639,0.0,0
-316.344951,100,110.077028,0.0,0
-328.075845,100,111.625389,0.1007029626514486,4
-348.019744,100,113.08514,0.0,0
-346.952207,100,114.634019,0.0,0
-345.959711,100,116.341285,0.0,0
-348.951176,100,117.947209,0.0,0
-356.968978,100,119.472029,0.0,0
-331.682129,100,120.962601,0.0,0
-363.234906,100,122.392886,0.0,0
