#{"t_start": 1718314553.0216289, "env_id": "None"}
r,l,t,num_wraps,c
-88.085105,30,400.351459,0.0,0
-83.328327,30,401.25662,0.0,0
-86.546829,30,402.284993,0.0,0
-79.22443,30,403.249464,0.0,0
-85.689236,30,404.238406,0.0,0
-90.702662,30,405.214691,0.0,0
-85.808924,30,406.191544,0.0,0
-73.02522,30,407.148362,0.09485394452659897,0
-89.307913,30,408.228569,0.0,0
-90.528042,30,409.255883,0.0,0
-86.869447,30,410.318446,0.0,0
-90.308249,30,411.314131,0.0,0
-87.400105,30,412.264512,0.0,0
-89.349168,30,413.277028,0.0,0
-90.268159,30,414.352763,0.0,0
-85.463948,30,415.271568,0.0,0
-86.116951,30,416.263209,0.0,0
-85.935053,30,417.203195,0.0,0
-85.459423,30,418.18975,0.0,0
-85.265534,30,419.19405,0.0,0
-84.373056,30,420.145796,0.0,0
-88.669622,30,421.150368,0.0,0
-86.392417,30,422.095823,0.0,0
-85.695435,30,423.063934,0.0,0
-90.208755,30,424.08581,0.0,0
-88.128137,30,425.068907,0.0,0
-89.677493,30,426.135804,0.0,0
-87.870115,30,427.210637,0.0,0
-88.717928,30,428.209012,0.0,0
-89.420696,30,429.219682,0.0,0
-89.824934,30,436.565001,0.0,0
-84.479827,30,437.772931,0.0,0
-85.90026,30,438.705089,0.0,0
-89.652622,30,439.826452,0.0,0
-85.856303,30,441.029151,0.0,0
-86.538521,30,442.209183,0.0,0
-87.206849,30,443.284157,0.0,0
-88.119323,30,444.29494,0.0,0
-87.031523,30,445.255991,0.0,0
-96.902721,30,446.336168,0.0,0
-96.368501,30,447.407911,0.0,0
-91.036249,30,448.508097,0.0,0
-89.823488,30,449.538995,0.0,0
-94.577258,30,450.596468,0.0,0
-96.312458,30,451.703605,0.0,0
-96.719752,30,452.811164,0.0,0
-87.441765,30,453.921432,0.0,0
-96.832792,30,455.158524,0.0,0
-87.188273,30,456.455488,0.0,0
-87.669547,30,457.612789,0.0,0
-97.213503,30,458.750711,0.0,0
-96.664669,30,459.9517,0.0,0
-89.106386,30,461.133975,0.0,0
-92.187177,30,462.380311,0.0,0
-96.570331,30,463.67764,0.0,0
-97.238742,30,465.056475,0.0,0
-96.506713,30,466.404962,0.0,0
-90.010912,30,467.685079,0.0,0
-96.379106,30,468.950614,0.0,0
-87.862401,30,470.043804,0.0,0
-95.954923,30,471.425808,0.0,0
-95.523175,30,472.593835,0.0,1
-95.359998,30,474.074671,0.0,1
-96.653575,30,475.469106,0.0,0
-96.572856,30,476.732998,0.0,0
-97.00465,30,478.080956,0.0,0
-95.29423,30,479.419457,0.0,0
-96.990497,30,480.8135,0.0,0
-96.732394,30,482.342091,0.0,0
-97.62035,30,483.723719,0.0,0
-93.133265,30,485.097721,0.0,0
-85.291387,30,486.583864,0.0,0
-96.735089,30,488.40951,0.0,0
-91.614173,30,490.032235,0.0,0
-96.909736,30,491.67373,0.0,0
-85.985926,30,493.009814,0.0,0
-90.469051,30,494.455589,0.0,0
-97.078168,30,496.122641,0.0,0
-96.406495,30,497.640833,0.0,0
-97.159733,30,499.307183,0.0,0
-97.575121,30,500.734192,0.0,0
-92.399433,30,502.18335,0.0,0
-87.565119,30,503.590868,0.0,0
-96.947024,30,505.151643,0.0,0
-91.814262,30,506.533219,0.0,0
-96.693188,30,507.958227,0.0,0
-96.96984,30,509.413015,0.0,0
-96.513356,30,510.874459,0.0,0
-93.286858,30,512.341668,0.0,1
-92.477854,30,513.879171,0.0,1
-90.052153,30,515.441809,0.0,0
-89.332344,30,517.374238,0.0,0
-97.996319,30,519.151464,0.0,0
-93.264205,30,521.089743,0.0,0
-91.252928,30,522.818344,0.0,0
-97.464562,30,524.768483,0.0,0
-87.983315,30,526.416296,0.0,0
-94.018512,30,528.034956,0.0,1
-95.756133,30,529.615088,0.0,0
-97.680152,30,531.535761,0.0,0
-96.079184,30,533.455386,0.0,0
-86.217137,30,535.366843,0.0,0
-87.28466,30,536.935243,0.0,0
-97.060806,30,538.77652,0.0,0
-88.749088,30,540.509267,0.0,0
-96.698817,30,542.467056,0.0,0
-97.144316,30,544.265588,0.0,0
-97.012032,30,546.069669,0.0,0
-96.806374,30,548.48605,0.0,0
-97.415848,30,550.158134,0.0,0
-87.849129,30,551.661374,0.0,0
-88.191993,30,553.21116,0.0,0
-86.321566,30,555.026383,0.0,0
-97.081874,30,556.71513,0.0,0
-97.378674,30,558.351623,0.0,0
-97.241098,30,559.966064,0.0,0
-87.00846,30,561.355797,0.0,0
-83.465359,30,562.745101,0.0,0
-95.211156,30,564.266091,0.0,0
-86.592956,30,565.64654,0.0,0
-93.045731,30,567.071398,0.0,0
-97.550346,30,568.467006,0.0,0
-93.519623,30,569.840849,0.0,0
-90.762462,30,571.397106,0.0,0
-85.749664,30,572.849058,0.0,0
-86.198181,30,574.245456,0.0,0
-93.384014,30,575.525406,0.0,1
-92.848165,30,576.791141,0.0,1
-97.255414,30,578.061916,0.0,0
-97.123042,30,579.353146,0.0,0
-88.393419,30,580.53466,0.0,0
-66.371331,30,581.553182,0.5439038482877904,0
-85.670908,30,582.78143,0.0,0
-97.691462,30,583.964861,0.0,0
-86.992982,30,585.101694,0.0,0
-90.280677,30,586.301406,0.0,0
-84.905103,30,587.463982,0.0,0
-87.922903,30,588.550692,0.0,0
