#{"t_start": 1718309254.249305, "env_id": "None"}
r,l,t,num_wraps,c
-93.022867,30,1.036724,0.0,0
-88.558108,30,1.71517,0.0,0
-86.513051,30,2.481193,0.0,0
-98.297053,30,3.397388,0.0,0
-89.878347,30,4.52043,0.0,0
-91.903676,30,5.734821,0.0,0
-90.842037,30,7.102714,0.0,0
-94.614512,30,8.088157,0.0,0
-99.050232,30,8.981848,0.0,0
-90.729657,30,9.71255,0.0,0
-94.663444,30,10.426976,0.0,0
-94.073572,30,11.192411,0.0,0
-93.298336,30,11.935499,0.0,0
-95.269222,30,12.664284,0.0,0
-91.260946,30,13.410783,0.0,0
-89.998267,30,14.170096,0.0,0
-90.946673,30,14.882498,0.0,0
-87.811899,30,15.635187,0.0,0
-94.638738,30,16.35887,0.0,0
-92.307067,30,17.142181,0.0,0
-88.072393,30,17.901254,0.0,0
-96.65623,30,18.670697,0.0,0
-88.866146,30,19.439329,0.0,0
-88.820688,30,20.337221,0.0,0
-96.458915,30,21.390902,0.0,0
-96.667913,30,22.429912,0.0,0
-88.822633,30,23.257724,0.0,0
-91.801783,30,24.152733,0.0,0
-93.350218,30,25.085002,0.0,0
-96.543057,30,26.223397,0.0,0
-91.925928,30,27.026444,0.0,0
-91.069467,30,27.940712,0.0,0
-89.604456,30,29.077622,0.0,0
-88.646111,30,30.215763,0.0,0
-85.734531,30,31.227666,0.0,0
-92.754012,30,32.249802,0.0,0
-87.278459,30,33.159004,0.0,0
-89.148112,30,34.016986,0.0,0
-82.525267,30,34.819555,0.0,0
-95.301099,30,35.840378,0.0,0
-93.400732,30,36.919564,0.0,0
-88.981372,30,38.234631,0.0,0
-95.292058,30,39.301682,0.0,0
-86.611292,30,40.440546,0.3095340705057274,0
-92.219443,30,41.595882,0.0,0
-86.988129,30,42.875511,0.0,0
-88.852126,30,43.93314,0.0,0
-89.483162,30,44.881307,0.0,0
-92.301971,30,45.724467,0.0,0
-88.596588,30,46.542116,0.0,0
-89.682269,30,47.404706,0.0,0
-89.579307,30,48.278066,0.0,0
-87.128839,30,49.478061,0.18591229313389718,2
-87.129151,30,50.582165,0.0,0
-87.275402,30,51.814032,0.0,0
-95.1976,30,52.965022,0.0,0
-87.124837,30,54.050238,0.0,0
-86.638667,30,55.078115,0.0,0
-97.246477,30,56.061125,0.0,0
-90.431849,30,57.163432,0.0,0
-91.212059,30,58.338841,0.0,0
-89.597709,30,59.58884,0.0,0
-91.450942,30,60.778325,0.0,0
-92.819075,30,62.122788,0.0,0
-92.451548,30,63.451434,0.0,1
-92.377071,30,64.737614,0.0,0
-93.021693,30,66.098835,0.0,0
-89.905848,30,67.446114,0.0,0
-91.37136,30,68.705491,0.0,0
-92.004274,30,70.089947,0.0,0
-91.036631,30,71.510424,0.0,0
-88.803866,30,72.858469,0.0,0
-92.250603,30,74.130569,0.0,0
-81.974324,30,75.175807,0.0,0
-86.671527,30,76.35064,0.0,1
-86.254082,30,77.375278,0.0,0
-86.344416,30,78.322679,0.0,0
-92.137637,30,79.282262,0.0,0
-94.428672,30,80.373035,0.0,0
-92.41721,30,81.572997,0.0,0
-95.687634,30,82.774667,0.0,0
-88.788552,30,84.065766,0.0,0
-85.00186,30,85.123407,0.0,0
-88.394787,30,86.259165,0.0,0
-88.389622,30,87.386262,0.0,0
-89.756563,30,88.772182,0.0,0
-90.981785,30,90.047904,0.0,0
-95.420304,30,91.212717,0.0,0
-86.919772,30,92.361342,0.0,0
-89.376021,30,93.3685,0.0,0
-91.058319,30,94.45399,0.0,0
-84.696996,30,95.369202,0.0,0
-92.882637,30,96.483507,0.0,0
-90.830757,30,97.671975,0.0,0
-83.944319,30,98.896573,0.0,0
-93.583155,30,100.052048,0.0,0
-84.486939,30,101.099076,0.0,0
-82.717134,30,102.076239,0.0,0
-94.123698,30,103.045739,0.0,0
-95.687708,30,104.034084,0.0,0
-88.817943,30,105.080344,0.0,1
-96.155323,30,106.186942,0.0,0
-84.068601,30,107.372988,0.0,0
-88.668699,30,108.659882,0.0,0
-92.784443,30,109.800979,0.0,0
-94.15808,30,111.14968,0.0,0
-95.581759,30,112.376949,0.0,0
-88.24486,30,113.755823,0.0,0
-87.792771,30,115.110397,0.0,0
-88.244536,30,116.433893,0.0,0
-95.713212,30,117.986879,0.0,0
-83.866707,30,119.200195,0.0,0
-86.6186,30,120.520518,0.0,0
-84.094804,30,121.576963,0.0,0
-92.890411,30,122.801384,0.0,0
-96.224404,30,123.799982,0.0,0
-87.708689,30,124.748497,0.0,0
-88.509324,30,125.771075,0.0,0
-90.287576,30,126.97732,0.0,0
-88.844141,30,128.402953,0.0,0
-86.866704,30,130.331552,0.0,0
-82.55701,30,131.970552,0.0,0
-76.291735,30,133.947145,0.06485222724419465,0
-87.879536,30,135.786033,0.0,1
-77.650096,30,137.446519,0.1668278034796818,0
-88.896276,30,138.858607,0.0,0
-88.312929,30,140.26482,0.0,0
-85.538902,30,141.357633,0.0,0
-83.612916,30,142.530694,0.0,0
-88.490267,30,143.608342,0.0,0
-87.378515,30,144.560505,0.0,0
-83.861291,30,145.478565,0.0,0
-85.699826,30,146.68867,0.0,0
-87.288382,30,147.879534,0.0,0
-84.195154,30,149.103636,0.0,0
-82.994126,30,150.296834,0.0,0
-88.359924,30,151.456478,0.0,0
-68.744255,30,152.566187,0.5225777745633484,0
-87.096657,30,153.803433,0.0,0
-87.032071,30,155.031731,0.0,0
-86.667417,30,156.414277,0.0,0
-89.426489,30,157.710069,0.0,1
-87.163862,30,159.092011,0.0,0
-90.9016,30,160.37274,0.0,0
-86.413987,30,161.728648,0.0,0
-86.618628,30,163.219452,0.0,0
-97.088574,30,164.570175,0.0,0
-86.063401,30,165.920891,0.0,0
-86.507675,30,167.186757,0.0,0
-86.194339,30,168.389006,0.0,0
-97.356482,30,169.441037,0.0,0
-85.269914,30,170.42681,0.0,0
-87.621878,30,171.448189,0.0,0
-77.472235,30,172.689092,0.11856058699780962,0
-86.413052,30,174.037025,0.0,0
-85.292675,30,175.326905,0.0,0
-93.500822,30,176.717868,0.0,0
-90.103633,30,178.181382,0.0,0
-77.907328,30,179.660503,0.1623007560805102,0
-98.815547,30,181.096772,0.0,0
-65.095986,30,182.825822,0.7329140312115473,0
-77.802067,30,184.325228,0.1358125157772532,0
-85.392495,30,185.710018,0.0,0
-86.597993,30,187.070955,0.0,0
-85.173706,30,188.289117,0.0,0
-85.741638,30,189.575095,0.0,0
-89.827984,30,198.162801,0.0,0
-90.578012,30,199.227735,0.0,0
-94.469877,30,200.2063,0.0,1
-97.277871,30,201.443287,0.0,0
-79.486322,30,202.824917,0.13628632226036153,0
-51.411955,20,203.68415,0.9046481624372031,0
-93.393305,30,204.726933,0.0,0
-78.050334,30,205.787747,0.08288323625573266,0
-91.468191,30,206.716574,0.0,1
-81.902353,30,207.707661,0.029135703593058712,0
-85.769375,30,208.608147,0.0,0
-79.910089,30,209.551801,0.029396182272320347,0
-78.117475,30,210.459523,0.0008790107205106448,0
-85.501611,30,211.430403,0.0,0
-92.326269,30,212.514739,0.0,0
-75.597923,30,213.583617,0.10204644779805275,0
-83.401144,30,214.918221,0.20319257831346826,0
-79.713324,30,216.102575,0.16168622352225667,0
-77.522161,30,217.120436,0.11570843842272763,0
-87.12631,30,218.185664,0.0,0
-79.56526,30,219.183608,0.06119838535842502,0
-43.91198,16,219.707009,0.903779292149951,0
-78.474778,30,220.732668,0.03995125577485843,2
-45.468164,17,221.258124,0.9069427982052375,0
-78.143923,30,222.229121,0.02943146929158459,0
-78.350815,30,223.251359,0.4703219364072522,0
-77.766573,30,224.25235,0.10262655888921011,0
-80.109625,30,225.259447,0.07460261972557096,2
-87.814627,30,226.153198,0.0,4
-73.735163,30,227.130268,0.7298453439404368,0
-81.221852,30,228.105908,0.05067014030400026,2
-82.412379,30,229.051563,0.058640270040022674,2
-78.084224,30,230.072959,0.1734537427370886,0
-83.602408,30,231.019197,0.0,0
-33.977053,13,231.416899,0.9036362810679098,0
-71.061625,30,232.433987,0.6814359648977792,0
-77.498818,30,233.409545,0.03014964752046848,0
-37.562736,14,233.885968,0.9078636987082161,0
-71.653054,30,234.940593,0.49372647147084314,0
-77.038231,30,235.886173,0.05625603198093315,0
-74.506386,30,236.959086,0.21702203555150507,0
-79.207087,30,237.941173,0.059665018156764345,0
-78.523854,30,238.872661,0.06223781447164838,0
-47.332231,18,239.466527,0.9039614579422234,0
-78.945786,30,240.388698,0.04259365450668318,0
-77.869084,30,241.316548,0.112959908263439,0
-78.143646,30,242.277116,0.06068978871955812,0
-79.134443,30,243.221835,0.07094700317184043,0
-83.396957,30,244.108849,0.0,0
-74.152691,30,245.093797,0.0,0
-85.476015,30,245.986791,0.0,1
-41.9254,16,246.459247,0.9055138586610869,0
-68.921535,30,247.427232,0.684877967563374,0
-76.337857,30,248.3915,0.0,0
-78.159111,30,249.336305,0.03296959249314911,0
-78.719829,30,250.377291,0.21789740279105527,0
-50.346292,19,251.008653,0.900851112175815,0
-78.545509,30,252.040174,0.0,0
-55.058815,23,252.84612,0.9026375532150113,0
-82.08363,30,253.816339,0.06902372264945342,3
-42.052186,16,254.347953,0.9090933098619483,0
-77.331979,30,255.243881,0.19169357869963327,0
-82.081055,30,256.222261,0.0,0
-82.142216,30,257.236446,0.0,0
-42.701169,16,257.752377,0.9016500714269265,0
-70.769913,30,258.760483,0.6638012801966895,0
-71.610794,30,259.69536,0.7448297973981076,0
-40.130933,16,260.186356,0.9071703799758889,0
-77.468644,30,261.113202,0.0,0
-76.918437,30,262.044143,0.019808081844945237,0
-77.295105,30,262.94368,0.044163856183869976,0
-63.277668,26,263.759009,0.9008780261468607,0
-77.450293,30,264.674167,0.0657834173937837,0
-76.935164,30,265.556892,0.13901385379789707,0
-76.625492,30,266.433101,0.1740403303737764,0
-42.621139,16,266.955661,0.9012758696469962,0
-43.12327,16,267.443997,0.9002359569080068,0
-83.339622,30,268.371243,0.0,0
-78.428302,30,269.364175,0.0,0
-33.847119,13,269.774299,0.9029871990133453,0
-82.022441,30,270.722236,0.0,0
-81.902111,30,271.655852,0.0,0
-79.325378,30,272.63423,0.11493412501900512,0
-78.431406,30,273.622792,0.0,0
-72.808293,30,274.647941,0.48101424251677316,0
-79.591763,30,275.513814,0.0,0
