#{"t_start": 1718310032.3041532, "env_id": "None"}
r,l,t,num_wraps,c
-96.597047,30,1.044726,0.0,0
-95.834835,30,1.774666,0.0,0
-98.775875,30,2.539096,0.0,0
-93.912097,30,3.216511,0.0,0
-93.6367,30,4.169429,0.0,0
-91.796166,30,5.013198,0.0,0
-92.78683,30,5.92452,0.0,0
-94.492294,30,6.81136,0.0,0
-96.903645,30,7.730852,0.0,0
-91.053751,30,8.746776,0.0,0
-90.948436,30,9.690693,0.0,0
-93.08187,30,10.941943,0.0,0
-95.051504,30,12.116424,0.0,0
-93.7977,30,13.060411,0.0,0
-92.316896,30,13.948632,0.0,0
-88.893314,30,15.001715,0.0,0
-92.142777,30,16.126593,0.0,0
-94.807258,30,17.253134,0.0,0
-93.803047,30,18.264215,0.0,0
-90.02171,30,19.29923,0.0,0
-93.072952,30,20.328598,0.0,0
-89.727589,30,21.525427,0.0,0
-92.952447,30,22.981135,0.0,0
-85.918682,30,24.442378,0.0,0
-90.171456,30,25.722181,0.0,0
-90.927222,30,26.869226,0.0,0
-93.84164,30,28.166864,0.0,0
-89.128641,30,29.449903,0.0,0
-91.825253,30,30.753667,0.0,0
-89.788707,30,32.124108,0.0,0
-89.608627,30,33.511937,0.0,0
-92.525298,30,34.821609,0.0,0
-91.015149,30,35.936441,0.0,0
-89.860434,30,37.269579,0.0,0
-89.911594,30,38.642286,0.0,0
-96.259134,30,40.256718,0.0,0
-82.545322,30,42.088683,0.0,0
-92.159673,30,45.113275,0.0,0
-89.952945,30,47.568315,0.0,0
-94.769119,30,49.505512,0.0,0
-90.012477,30,51.449124,0.0,0
-96.445947,30,53.449233,0.0,0
-95.383867,30,55.751445,0.0,0
-87.11575,30,58.564636,0.0,0
-85.927305,30,61.251353,0.0,0
-87.498069,30,63.817534,0.0,0
-90.931519,30,66.097953,0.0,0
-94.456145,30,68.321304,0.0,0
-93.372801,30,70.351548,0.0,0
-91.894668,30,72.537311,0.0,0
-90.205143,30,75.136484,0.0,0
-87.143116,30,77.849388,0.0,0
-91.17729,30,80.61027,0.0,0
-89.677811,30,83.208168,0.0,0
-84.822452,30,86.081164,0.0,0
-88.35227,30,88.713578,0.0,0
-81.687713,30,91.554379,0.0,0
-91.013854,30,94.18185,0.0,0
-89.503544,30,96.922783,0.0,0
-91.201048,30,99.78944,0.0,0
-90.655361,30,102.336051,0.0,0
-82.759855,30,104.488727,0.0,0
-87.453264,30,106.633415,0.0,0
-89.974522,30,108.834738,0.0,1
-91.402254,30,110.979543,0.0,0
-86.553709,30,112.821142,0.0,0
-87.46152,30,114.990705,0.0,0
-90.168651,30,117.237945,0.0,0
-90.912395,30,119.284136,0.0,0
-85.717351,30,121.431528,0.1580260214076153,0
-86.424165,30,123.378316,0.0,0
-89.0115,30,125.38307,0.0,0
-94.908931,30,127.283778,0.0,2
-80.456301,30,129.061854,0.04116442161525941,0
-86.622802,30,131.013895,0.0,0
-91.30006,30,133.051424,0.0,0
-76.610312,30,134.960049,0.3178913029733481,0
-86.08296,30,136.9491,0.0,0
-95.106308,30,138.927881,0.0,0
-93.758858,30,140.809427,0.0,0
-87.190619,30,142.510936,0.0,0
-90.380647,30,144.342136,0.0,0
-86.080706,30,146.236597,0.0,0
-95.976924,30,147.882345,0.0,0
-87.08926,30,149.561503,0.0,0
-94.538513,30,151.381237,0.0,0
-85.681857,30,153.068779,0.0,0
-92.06708,30,154.767707,0.0,0
-83.325185,30,156.785991,0.1590334774798519,0
-94.021259,30,158.853633,0.0,0
-86.390006,30,160.971399,0.0,0
-82.408805,30,162.943298,0.0,0
-92.143586,30,164.923447,0.0,0
-87.117174,30,166.756734,0.0,0
-80.055251,30,168.485956,0.1613447605099515,0
-82.302588,30,170.332705,0.0,0
-86.705975,30,172.138914,0.0,1
-77.901963,30,174.426213,0.006923558328543989,0
-81.241863,30,176.086591,0.0,0
-87.860045,30,177.566189,0.0,0
-86.403351,30,179.001542,0.0,0
-93.080582,30,180.536873,0.0,0
-73.504887,30,182.149219,0.4286712499566556,0
-88.939646,30,183.894267,0.0,2
-95.453487,30,185.732899,0.0,0
-84.631366,30,187.419138,0.07304364474135248,0
-94.557419,30,189.248155,0.0,0
-86.415627,30,191.018561,0.0,1
-55.31263,23,192.380317,0.9006994846783066,0
-84.994246,30,193.951036,0.0,0
-87.751979,30,195.75014,0.0,0
-83.650465,30,197.729718,0.0,0
-82.77872,30,199.721616,0.0,0
-86.748786,30,201.832165,0.0,0
-84.570491,30,203.635949,0.0,0
-84.53586,30,205.610039,0.0,0
-88.470991,30,207.735288,0.0,0
-79.717528,30,209.449587,0.0,0
-88.16528,30,211.016842,0.0,0
-88.823003,30,212.832982,0.0,0
-85.676794,30,214.821483,0.0,0
-84.31115,30,216.597847,0.0,0
-85.536239,30,218.09595,0.0,0
-84.697977,30,219.818714,0.0,0
-88.673387,30,221.326025,0.0,0
-86.074153,30,223.041623,0.0,0
-87.862501,30,224.628528,0.0,0
-77.066624,30,226.123498,0.05825653842698518,0
-94.142684,30,227.414465,0.0,0
-85.601756,30,229.507775,0.0,0
-85.884241,30,231.156533,0.0,0
-94.6787,30,232.903065,0.0,0
-62.96919,23,234.250767,0.9116002932289768,0
-83.365785,30,235.861404,0.0,0
-84.981425,30,237.371343,0.0,0
-83.386554,30,238.924827,0.0,0
-84.935185,30,240.504157,0.0,0
-95.539618,30,241.934508,0.0,0
-92.901189,30,243.643754,0.0,1
-76.245847,30,245.452494,0.005777405222980627,0
-84.781005,30,247.081762,0.0,0
-90.090774,30,248.695079,0.0,0
-88.201408,30,250.489728,0.0,2
-85.417384,30,252.176501,0.0,0
-94.05035,30,254.635213,0.0,0
-88.890929,30,257.024542,0.0,1
-94.691154,30,258.901011,0.0,0
-76.879193,30,260.923267,0.035108379080464686,0
-89.395863,30,263.011922,0.0,0
-78.314346,30,265.190662,0.001074797981305991,0
-85.833132,30,267.54881,0.0,0
-87.626978,30,270.240215,0.0,3
-41.948613,16,271.614568,0.9044953866439646,0
-86.723136,30,274.294301,0.0,0
-78.911044,30,277.468618,0.02858631669210184,0
-41.316477,16,278.946549,0.9041202595839448,0
-79.353326,30,282.923315,0.02212330860880627,1
-86.082057,30,287.249607,0.0,0
-84.213917,30,292.636908,0.0,0
-88.515,30,298.133767,0.0,0
-75.675518,30,303.366079,0.532046422957775,0
