timestep,x,y,z,roll,pitch,yaw,phase
0.0,-2.0,0.0,3.0,0.0,-0.0,0.0,0.0
0.0,-1.990379972190831,0.0,3.001039865974055,-0.0,0.0020757385967634457,-0.0,0.0
1.0,-1.980671053608927,-2.0270897961019392e-08,3.00223658487653,-6.846978499184952e-07,0.004791135674416799,9.98485224638261e-08,0.0
2.0,-1.9709432394391484,2.0508647863173073e-08,3.0034105975121497,-6.246938155758707e-07,0.0075077484703644755,1.9560723894328202e-07,0.0
3.0,-1.9612207695447548,-1.149156729144414e-07,3.004590813353697,-3.4282830040989657e-06,0.01039479382862468,2.2217081363031707e-07,0.0
4.0,-1.9515098397285287,-1.0957957788971283e-07,3.005805562039857,-5.857438328839713e-06,0.013649062415288998,1.6518658193902636e-07,0.0
5.0,-1.9418006108601467,9.271888556982178e-08,3.00703882954229,-3.0227850488912714e-06,0.017250991398980235,9.432512341866893e-08,0.0
6.0,-1.932085764152447,2.9481815650726413e-07,3.0082965126848844,4.43271621098548e-06,0.021139197338074955,5.071956564556747e-09,0.0
7.0,-1.9223681033614033,1.7781830023742044e-07,3.0095522883423205,8.460237045973129e-06,0.0252209704797098,-4.5976322450705556e-09,0.0
8.0,-1.9126474022549071,-9.978075925162674e-08,3.010805491571742,5.631716497279801e-06,0.02941155217826837,3.2248484257740764e-08,0.0
9.0,-1.9029252993165435,-1.2809588466967228e-07,3.012065381099006,2.6560475123041387e-06,0.033673959765387805,4.8681650106308206e-08,0.0
10.0,-1.893201245682632,9.529410053455406e-09,3.0133326603201196,3.166811087261518e-06,0.037960613690418164,3.7829638988422055e-08,0.0
11.0,-1.8834759808816637,-2.4912288483250472e-08,3.0145980673222033,2.474699856423842e-06,0.04223562278827009,4.412459805268195e-08,0.0
12.0,-1.8737486712362026,-9.484523993836812e-08,3.015873221608998,1.5430161800890977e-07,0.04645651220793148,5.428750461295535e-08,0.0
13.0,-1.8640202134761366,8.525987339936471e-10,3.017156075385444,4.357364054441867e-07,0.050610736438094946,3.802916132694767e-08,0.0
14.0,-1.854291483307655,5.5754391061980656e-08,3.018438765802267,1.8442262053746687e-06,0.054690493703303845,2.4773454067391452e-08,0.0
15.0,-1.844559728866394,-2.5113368350572643e-08,3.019728101813147,1.0858384289551198e-06,0.05863267083303528,3.4070930287345504e-08,0.0
16.0,-1.8348267028111853,-4.031818315083507e-08,3.021022804330688,1.5457169058583994e-07,0.06242555263962803,3.744064382228647e-08,0.0
17.0,-1.8250952126935212,2.7655322730108696e-08,3.0223164221640344,9.540209732122508e-07,0.06611040880203507,2.7857898377035694e-08,0.0
18.0,-1.8153640860055908,3.30388040954652e-08,3.0236088923867652,1.7151972763807553e-06,0.06969405852165905,2.6305665795189177e-08,0.0
19.0,-1.8056311099784135,-3.681290839806055e-09,3.024904267005123,1.5502781140777161e-06,0.07313951935830636,3.33363470186152e-08,0.0
20.0,-1.7958968140987226,-1.217378488867027e-09,3.026200328127139,1.5290762066382264e-06,0.07642297640616293,3.748665188836628e-08,0.0
21.0,-1.7861620418830793,-2.4910891565794334e-10,3.027497290312164,1.5054045180568593e-06,0.07953948306606974,4.190420503042242e-08,0.0
22.0,-1.7764264447327989,-2.9245672517505943e-08,3.0287991668737786,7.46278803313504e-07,0.08248575712048578,4.95777266725191e-08,0.0
23.0,-1.7666922278612862,-2.7102501593724913e-08,3.0301014715921757,1.2043368705031676e-07,0.08530266959505212,5.2408851303891677e-08,0.0
24.0,-1.7569593880189096,1.983508467824699e-08,3.0314020774032695,6.79929182913667e-07,0.08802134163807417,4.794159840479985e-08,0.0
25.0,-1.7471911053288336,4.450234978818678e-08,3.0348882408632947,1.755169369777165e-06,0.09096242542271683,4.55493467910202e-08,0.0
26.0,-1.7374152431795025,-9.87252764732567e-09,3.038422682094119,1.3915351251739852e-06,0.09400681120566398,5.429343811422505e-08,0.0
