timestep,x,y,z,roll,pitch,yaw,phase
0.0,2.0,0.0,3.0,0.0,-0.0,0.0,0.0
0.0,1.9904881948511681,0.0,3.00634423705316,-0.0,-0.002052387109890222,0.0,0.0
1.0,1.9808916642550245,-6.607213309589619e-09,3.0129604468402245,-1.2643920631438916e-07,-0.004658127552255335,-8.275795576812081e-10,0.0
2.0,1.9712946994273788,1.6765095742698422e-08,3.019682456322611,3.2218229097631637e-07,-0.007804017183393,5.013393678373926e-09,0.0
3.0,1.9617034118799017,1.5980852626534388e-08,3.026451125344772,7.965600050553194e-07,-0.011569563367232787,1.2828811286419391e-08,0.0
4.0,1.9521094443849558,1.525671219726296e-08,3.0332407993208763,1.2015472541041098e-06,-0.015836633124477896,1.6705579887174506e-08,0.0
5.0,1.9425089549203471,2.8304269780733726e-09,3.040045901432162,1.2682495051888779e-06,-0.020405617176279776,1.659821254551545e-08,0.0
6.0,1.9329007551625172,-3.3895216459360867e-09,3.0468598621166603,1.189038980108408e-06,-0.02506360719342449,1.4885729400373722e-08,0.0
7.0,1.923295408327161,-8.444818594307574e-09,3.0536941017413044,9.825017756515639e-07,-0.029892015032244052,1.2368009379800178e-08,0.0
8.0,1.9136779982932464,-4.294941320637424e-09,3.060533502571066,8.932181835186429e-07,-0.03456022887130035,1.0790455366105747e-08,0.0
9.0,1.9040752432218595,-9.523441601658721e-09,3.0674052035827932,6.546601834806492e-07,-0.039508094345550436,8.290591677768112e-09,0.0
10.0,1.8944366764302232,1.7864377627430288e-09,3.0742783409413743,7.254581806935838e-07,-0.04376302785196515,8.205662060586782e-09,0.0
11.0,1.8848477920572915,-9.521066045111877e-09,3.0812442765243473,4.7046339386613144e-07,-0.04884478980915192,5.293798138666266e-09,0.0
12.0,1.8751637583919536,6.560998807285273e-09,3.0881683239709807,6.59193581315843e-07,-0.052135951245065384,5.994559274642699e-09,0.0
13.0,1.865611804037187,-2.1735234241560424e-08,3.095098312914748,8.929370824169305e-08,-0.05728830403232704,2.077851879609041e-09,0.0
14.0,1.855948420410317,1.672864098372914e-08,3.101912533236105,5.634450715203113e-07,-0.06094930562546644,5.2101463629581105e-09,0.0
15.0,1.8463752671348077,-3.96410640130839e-09,3.1088373054115075,4.167949584397614e-07,-0.0658827736004188,2.145931393671134e-09,0.0
16.0,1.8367100425137315,2.4339910031349086e-08,3.115680090893543,1.0436120646951269e-06,-0.06935010603718404,3.694380362192832e-09,0.0
17.0,1.8271304503719716,-1.0515269036054364e-08,3.1226030214398826,7.001621503156312e-07,-0.07394921753528684,-3.1070645345492927e-09,0.0
18.0,1.817478156530771,1.3462914590812211e-08,3.1294762120642505,1.0633103052852738e-06,-0.077472535849206,-3.643371030857848e-09,0.0
19.0,1.8078502340271423,5.644182433621406e-09,3.136436196736756,1.145718752681293e-06,-0.08096914940904115,-7.919328853924745e-09,0.0
20.0,1.7982242481154518,-1.762749415907842e-08,3.1434021382398103,6.714520437363723e-07,-0.08438621425005581,-1.371869655419529e-08,0.0
21.0,1.7885771376832145,-1.2679098714430406e-08,3.150303136846727,3.811590382756138e-07,-0.08709138072134312,-1.576860060805995e-08,0.0
22.0,1.7789432882008573,-7.361365488814363e-10,3.157257470286642,3.7992617585050074e-07,-0.08962126326341295,-1.600320308310029e-08,0.0
23.0,1.7693234448426784,2.1729929262073752e-09,3.16419512081611,4.3063897175395956e-07,-0.09223500889176582,-1.6441665882597033e-08,0.0
24.0,1.759684847714265,1.244993178002288e-09,3.1711201239356575,4.552148734687981e-07,-0.09443161666938732,-1.710510367278498e-08,0.0
25.0,1.7500482282159415,1.4199688166211867e-09,3.175142264806283,4.871077924748709e-07,-0.09595167721492567,-1.7597596753824754e-08,0.0
26.0,1.7404226529906643,3.3947218908212476e-09,3.1791044689154453,5.694376599046268e-07,-0.09698824921248735,-1.7840489842190344e-08,0.0
27.0,1.7308164738666294,6.369099165217516e-09,3.1830016563697474,7.23559288934008e-07,-0.09784420714353416,-1.7987416337313935e-08,0.0
28.0,1.7212068355403811,7.217887949618482e-09,3.1869067028602918,8.941581757603626e-07,-0.09843450313826635,-1.812169708676518e-08,0.0
29.0,1.711593748646461,4.253052165028353e-09,3.1908056125409456,9.90492981999799e-07,-0.09866952585169772,-1.819164830334181e-08,0.0
30.0,1.7019849618197291,1.2789323655167496e-08,3.1946849784593163,1.3981689279866941e-06,-0.0986158417231127,5.231602514678217e-08,0.0
31.0,1.6923779390886386,4.1053117137589906e-07,3.198596307225585,1.9396000242236737e-05,-0.0985954280393006,1.2455382294730576e-06,0.0
32.0,1.6827842704058726,7.037544513788453e-07,3.2024436352944514,4.305910135371474e-05,-0.09858477418973918,2.684554696502707e-06,0.0
33.0,1.6731866363371515,9.221289821745403e-07,3.2062947049775703,7.203587167442487e-05,-0.09846319536775407,4.2726909399434465e-06,0.0
34.0,1.6635835962847003,1.3220097595227076e-06,3.210161444177201,0.00011127270968784853,-0.09814851213024878,6.414438736021582e-06,0.0
35.0,1.6539798560813956,1.968712560167509e-06,3.214033353506686,0.00016703213508239707,-0.09762440487768201,8.598792343483068e-06,0.0
36.0,1.6443814320446415,-4.381471100293653e-06,3.2178676429754636,5.844167198496189e-05,-0.09692797423694519,1.0638355787914562e-05,0.0
37.0,1.634798250547886,-7.152352275465962e-06,3.2216681803328124,-0.00010868306180416307,-0.09632081492188213,1.395805414113256e-05,0.0
38.0,1.6252105168274504,6.223698064698824e-07,3.2254780862283763,-6.766803232702471e-05,-0.0957324424134255,1.7285857631547358e-05,0.0
39.0,1.615639625093016,9.533668773956436e-07,3.229240104171763,-4.4190874405504636e-05,-0.09538580552471669,1.9073560125661834e-05,0.0
40.0,1.6060611126377842,1.4527378742103878e-06,3.233047641665382,-5.29050999051045e-06,-0.09528275679604263,2.1610423544667872e-05,0.0
41.0,1.5964810165870877,2.0606333732640647e-06,3.2368619639141025,4.627912070055198e-05,-0.09539906452829254,2.3200893863391797e-05,0.0
42.0,1.5869015117858858,2.9264021279212727e-06,3.240668150356162,0.00011942368519812239,-0.09573607462129098,2.3518008453766198e-05,0.0
43.0,1.5773167445019065,3.3979212353459708e-06,3.244494379273099,0.00020325185614871838,-0.09621652001552522,2.3323649227150955e-05,0.0
44.0,1.5677307887985048,2.7953111277657233e-06,3.248318451059704,0.0002713733606438962,-0.09681007141073383,2.299099530279053e-05,0.0
45.0,1.5581445686190862,1.1805092344041885e-06,3.2521456849832737,0.00029918018082307507,-0.09751541925549898,2.2787489978421305e-05,0.0
46.0,1.5485600872562086,-1.0114127512523336e-06,3.2559702435417255,0.0002741860185091488,-0.09836708987706971,2.2663955870640635e-05,0.0
47.0,1.538975993297073,-2.8142505646901816e-06,3.2597957024262754,0.00020659346719788653,-0.09937033529325602,2.2921268167167488e-05,0.0
48.0,1.5293931020603093,-3.2855103011405784e-06,3.2636174697631937,0.0001294996165844988,-0.10053828387702626,2.331324545692812e-05,0.0
49.0,1.5198121358966141,-1.916609177034223e-06,3.26743444025534,8.732737625779625e-05,-0.10189977525428899,2.3703929359139945e-05,0.0
50.0,1.5102309518599664,6.189467551044529e-07,3.2688831030328585,0.00011068472140222664,-0.10324855375641434,2.4683710262586556e-05,0.0
51.0,1.5006559056111026,2.1755843321827896e-06,3.2702683633771037,0.0001703942613231996,-0.10457413715097554,2.5672612564082562e-05,0.0
52.0,1.4910836133422334,2.200027033600575e-06,3.2716377986459992,0.0002217253317682613,-0.10587267228331981,2.5595889679211173e-05,0.0
