timestep,x,y,z,roll,pitch,yaw,phase
0.0,1.4142135381698608,0.0,4.41421365737915,0.0,-0.0,0.0,0.0
0.0,1.4063648270859974,-1.2853908618913118e-21,4.405046687601853,-1.5536628178137953e-20,-0.0016940057470690487,1.3159571858966612e-23,0.0
1.0,1.3984284620893648,-2.2396964813547892e-08,4.395704261341287,7.73887154085347e-07,-0.0036885106558644004,3.812997797197722e-07,0.0
2.0,1.3904656491513643,-8.558870296466922e-07,4.386199409199957,-3.730617587639217e-05,-0.005291882008312281,-4.27341090509954e-07,0.0
3.0,1.382481108847959,1.2159140976250623e-07,4.3765369450459515,-1.717753067896862e-05,-0.006012800384820339,8.75666538125316e-07,0.0
4.0,1.37451762641863,6.900932885599807e-07,4.366713625782791,-7.608044725331836e-06,-0.006414020356579526,3.0893770716612434e-06,0.0
5.0,1.3665731876559453,9.808750926257971e-07,4.356701066983795,4.948680359408814e-06,-0.006621049585710142,3.958915613424561e-06,0.0
6.0,1.3586689096265758,3.215487382907065e-07,4.346718213672486,4.315538579009899e-06,-0.007515959999990519,4.509874190201491e-06,0.0
7.0,1.3507806213334386,-8.364838891955114e-07,4.336869309774072,-2.2180694482667755e-05,-0.009473845367677558,9.685590587071331e-06,0.0
8.0,1.3428828974390936,-7.744555778727675e-07,4.327128766800983,-4.5609842781633906e-05,-0.012275050758168237,1.8915622088557074e-05,0.0
9.0,1.3349676843675633,1.8537741825478453e-06,4.3174427715622725,-3.2721260583420686e-07,-0.015532224338066771,2.9181268459979535e-05,0.0
10.0,1.327034429989735,6.098269029829118e-06,4.307789930594122,0.00014687894470253866,-0.018839086136090318,3.382883877704222e-05,0.0
11.0,1.319086125013909,7.517664247012767e-06,4.298155183475052,0.0003245010037849552,-0.02186049162731496,2.7408045737108686e-05,0.0
12.0,1.3111367055480405,4.189165057037173e-06,4.288511290930712,0.0004160835600536197,-0.024571940893865607,1.1890801747052054e-05,0.0
13.0,1.3031929771072024,-1.407841699608397e-06,4.278859107642263,0.00037176775009889983,-0.02710189205736622,-5.650963421537451e-06,0.0
14.0,1.2952579861537494,-6.592755202158909e-06,4.269198861885092,0.00019437316613385344,-0.02964875530940114,-2.4715509729626065e-05,0.0
15.0,1.287325625854618,-1.0493711363380373e-05,4.259536908641435,-7.259746061714601e-05,-0.03225493033643756,-4.32614248156281e-05,0.0
16.0,1.2793866977584174,-1.2277936984921947e-05,4.249879731870128,-0.0003790783065335954,-0.034770559691319376,-5.736287924221626e-05,0.0
17.0,1.2714441003286914,-1.154581678824929e-05,4.240226339411546,-0.0006622336650589345,-0.037123378815989046,-6.479793928449043e-05,0.0
18.0,1.2635052954583097,-8.580673799791404e-06,4.230569155850511,-0.0008707791451854919,-0.03941186769351871,-6.721570814562521e-05,0.0
19.0,1.2555703635434987,-5.404765650126486e-06,4.220907872274925,-0.0009990300926618304,-0.04171485892472989,-6.709025912194288e-05,0.0
20.0,1.2476336093856706,-1.6840704787152161e-07,4.211249537563863,-0.0009956666419645597,-0.043988468281848596,-6.72218643093649e-05,0.0
21.0,1.2396992742285338,4.173012245147653e-06,4.201591752904159,-0.0008850350423119169,-0.046317341996730696,-6.85646173109808e-05,0.0
22.0,1.2317688249585361,5.7934067565056954e-06,4.191932656239329,-0.0007371246599846271,-0.0487784293293019,-6.98920161340502e-05,0.0
23.0,1.2238393242112946,6.175002849357376e-06,4.18227056131185,-0.0005791947522029967,-0.051375031828938184,-7.207083958392634e-05,0.0
24.0,1.2159115711946589,6.2736120202409e-06,4.1726056263123255,-0.00041965957034059795,-0.0541432702841116,-7.346063398719422e-05,0.0
25.0,1.2070606289509185,5.956871685354229e-06,4.163171671954003,-0.000270713797027424,-0.0574456434505766,-7.487917074643111e-05,0.0
26.0,1.1981916336955922,4.2961525501594816e-06,4.1537493129402705,-0.00016533796638735427,-0.060906241194415,-7.683525289578372e-05,0.0
27.0,1.1893126093103494,2.2907236135994418e-06,4.1443338673057,-0.00010896475535501509,-0.06431162122394841,-7.918135992785784e-05,0.0
28.0,1.1804331695276755,1.212829185762974e-06,4.134916960403494,-7.871541116292468e-05,-0.06766016526771154,-8.170158174539335e-05,0.0
29.0,1.1715550957950556,1.163712816057632e-06,4.125500299802077,-4.8542304628034715e-05,-0.0709823280666486,-8.418450410551146e-05,0.0
30.0,1.1626784288540666,1.906392197648973e-06,4.116083600013651,2.7348422346416738e-06,-0.07431907018028432,-8.449293019429343e-05,0.0
31.0,1.153801371032197,2.2203907854379604e-06,4.106668548810325,5.7717676146269816e-05,-0.07765716082309412,-8.488263538323144e-05,0.0
32.0,1.1449270673087601,7.217988665645259e-07,4.097250068055371,7.273215579547311e-05,-0.0810493273794361,-8.589095872225586e-05,0.0
33.0,1.1360544615797552,-2.3906891145388294e-06,4.087829784331596,1.0139889260225007e-05,-0.08452324816474356,-8.756183146915805e-05,0.0
34.0,1.1271809249756428,-5.3409684782480625e-06,4.078410464537969,-0.00012183744455713857,-0.0880549156898557,-8.926726191766712e-05,0.0
35.0,1.11830709674597,-5.4787060519911215e-06,4.068991863738241,-0.0002504946985076808,-0.09164000879003843,-8.987214182845121e-05,0.0
36.0,1.1094347601026278,-1.3156154355122452e-06,4.0595729510281675,-0.0002707593952880175,-0.0953115031336915,-8.842871032217097e-05,0.0
37.0,1.10056022115475,5.57326781756384e-06,4.050158799745736,-0.00012231991132997987,-0.09901982855339375,-8.522852195063028e-05,0.0
38.0,1.0916809133120018,1.079262541073261e-05,4.040747676494249,0.0001451997029696882,-0.1026494642541662,-8.20168930035233e-05,0.0
39.0,1.0828009952373412,1.1151900858559073e-05,4.031330686536055,0.0004091499117808692,-0.10615609830431237,-8.067783879785478e-05,0.0
40.0,1.0739220365513071,6.299982817132338e-06,4.021908272784887,0.0005464787751099402,-0.10955233078301325,-8.206973811209578e-05,0.0
41.0,1.0650416735047816,-1.306377085203311e-06,4.012486497078063,0.0004989683516432841,-0.11283037725326318,-8.579439604723029e-05,0.0
42.0,1.0561599303604594,-7.286615551792081e-06,4.003070139456295,0.00031386597616587673,-0.11598702761226598,-9.023081789568768e-05,0.0
43.0,1.0472818416765899,-8.824860239542106e-06,3.9936552559089673,0.00010139073404285931,-0.11911812631585568,-9.353195673527836e-05,0.0
44.0,1.0384077063780974,-6.493713137838553e-06,3.9842381705314773,-4.76660056534044e-05,-0.1222901734469384,-9.484961425885663e-05,0.0
45.0,1.0295299589724565,-3.0700553810185397e-06,3.9748264240872353,-0.00011323569247881208,-0.12542618089537935,-9.46454963352602e-05,0.0
46.0,1.0206477154296778,-1.0320438742735812e-06,3.9654107733833635,-0.00013302689734679524,-0.12842623624631272,-9.389234059172509e-05,0.0
47.0,1.0117673773064533,-6.460327266137087e-07,3.955986446767316,-0.00014589916833746198,-0.13130593333390275,-9.31646138269155e-05,0.0
48.0,1.0028860315587182,-4.6589013606620633e-07,3.9465733774309992,-0.00015385310427432723,-0.1340904899977165,-9.244324897483265e-05,0.0
49.0,0.9940084269820328,7.987849298006966e-07,3.9371675687493646,-0.00012987891987669532,-0.13689996644367924,-9.129103544643796e-05,0.0
50.0,0.9848516857822799,3.0473114468869416e-06,3.9283870672479324,-5.241595877302247e-05,-0.14005583713687297,-8.99315978356882e-05,0.0
51.0,0.9756841752638112,4.839222853503481e-06,3.9196305631713684,6.492780017267174e-05,-0.14337813115654252,-8.87602633405055e-05,0.0
52.0,0.9665105361471068,4.9479675766154796e-06,3.9108652157043546,0.0001812586857362814,-0.14669401558734219,-8.834373752006512e-05,0.0
53.0,0.9573336467544223,3.1274384043994615e-06,3.902096012305874,0.00025015132858880753,-0.1499241051691339,-8.890080519676394e-05,0.0
54.0,0.9481510564398103,1.9746622540534658e-07,3.8933482923649785,0.0002477321221565104,-0.15301396019218996,-9.012092317738692e-05,0.0
55.0,0.9389775945248865,-2.0658829473391313e-06,3.8845927892081695,0.0001934018961934778,-0.1561753045438295,-9.163670561395897e-05,0.0
56.0,0.9298048187244379,-2.139979715780367e-06,3.8758401505588975,0.00014174952975749708,-0.15939874854482472,-9.268777073847225e-05,0.0
57.0,0.9206207370435167,-1.8953234923949272e-07,3.867087497872311,0.00013979837314471403,-0.16241652005073484,-9.311889994863363e-05,0.0
58.0,0.9114382005276859,1.4863765188382132e-06,3.8583174466498344,0.0001764471965209172,-0.16520990485432036,-9.334572235332751e-05,0.0
59.0,0.902251097228983,-1.9680360319071498e-07,3.8495714791840907,0.0001670219576710182,-0.16777137947624227,-9.394951648751934e-05,0.0
60.0,0.8930738338500342,-5.147872040621853e-06,3.8408222543616923,3.576193810148233e-05,-0.17034053175793282,-9.497087852882526e-05,0.0
61.0,0.8839045704759984,-9.90923455264765e-06,3.8320682637957897,-0.00020519068601160937,-0.17306711326236546,-9.570415548804323e-05,0.0
62.0,0.8747241002354843,-9.523602600567956e-06,3.8233230553990274,-0.00042556939414660787,-0.17570262278315046,-9.530838937658579e-05,0.0
63.0,0.8655459762113723,-4.351614884354253e-06,3.814554053485437,-0.0005140102705302838,-0.17821772752872994,-9.375686712277488e-05,0.0
64.0,0.8563625457830805,1.3768352280641003e-06,3.8058062990870885,-0.0004667551218571099,-0.18057564321099245,-9.17912149550741e-05,0.0
65.0,0.8471805906204543,2.72493641592236e-06,3.7970687985416802,-0.0003964551307124087,-0.18287405127552528,-9.018780684280707e-05,0.0
66.0,0.8380089298504256,2.7189233169432617e-08,3.788316887897775,-0.00039670993545998196,-0.1852876047744066,-8.904814353637006e-05,0.0
67.0,0.8288260523728647,-2.3016117691751625e-06,3.7795783553264948,-0.0004506029485614914,-0.18758586608560593,-8.8080141616855e-05,0.0
68.0,0.8196411584642631,-1.383447589027253e-06,3.7708239500339786,-0.0004769398109542093,-0.1896678901722031,-8.698004627375068e-05,0.0
69.0,0.8104589205521296,1.7856394812276889e-06,3.762067006452238,-0.00042512434885872753,-0.19159130924040566,-8.577470498102056e-05,0.0
70.0,0.801277394132598,3.352007212921909e-06,3.7533277072414766,-0.00034053530638729774,-0.1934614178347857,-8.477426441019652e-05,0.0
71.0,0.7921115885863553,1.796627688324547e-06,3.7445678693462723,-0.000298522819025147,-0.19556086073148812,-8.406301283104979e-05,0.0
72.0,0.7829468814283437,-1.1280114857387287e-06,3.735809066741174,-0.0003276434501173063,-0.1978914141495773,-8.349533823165116e-05,0.0
73.0,0.7737699752272429,-1.2740462060095553e-06,3.7270532897626607,-0.0003544860079410456,-0.2001675200039289,-8.277925042459743e-05,0.0
74.0,0.7645934826926818,2.571158029822314e-06,3.718275550897184,-0.00028361241914264196,-0.20230851827101673,-8.187587207610023e-05,0.0
