x,y,z,h
1.4142135,0,4.4142137,False
1.171712,0,4.205514,False
0.9289756,0,3.9977558,False
0.68491244,0,3.8091965,False
0.43900752,0,3.661204,False
0.19312355,0,3.5263367,False
-0.051817514,0,3.4174747,False
-0.114047,0,3.4298606,False
-0.11938683,0,3.467787,False
-0.11289756,0,3.4934409,False
-0.10330214,0,3.522683,False
-0.09270127,0,3.5543807,False
0.099757865,0,3.3858664,False
-0.13093832,0,3.584648,False
0.098417506,0,3.3668466,False
0.26519722,0,3.3707209,False
0.0637719,0,3.4907646,False
0.11712551,0,3.3349879,False
0.0667689,0,3.398574,False
-0.09172411,0,3.3897824,False
-0.23576102,0,3.4451134,False
-0.27097484,0,3.4504778,False
-0.24540825,0,3.4435399,False
-0.21782173,0,3.4333951,False
-0.16527651,0,3.4005709,False
-0.09506485,0,3.3646412,False
-0.0073802667,0,3.3528812,False
0.018934675,0,3.337539,False
0.04442274,0,3.3339686,False
0.0721895,0,3.3193178,False
