x,y,z,h
1.6629392,0,4.1111403,False
1.4209354,0,3.9876752,False
1.1786366,0,3.9250247,False
0.93500215,0,3.8680248,False
0.6902446,0,3.768348,False
0.44456768,0,3.640043,False
0.1986323,0,3.504818,False
-0.046609133,0,3.436064,False
-0.12211183,0,3.5101109,False
-0.11590009,0,3.529673,False
-0.10731423,0,3.5555832,False
-0.09112654,0,3.576284,False
0.1051423,0,3.3987217,False
-0.12830023,0,3.5931938,False
0.10154043,0,3.3735447,False
0.2724731,0,3.3700638,False
0.064169765,0,3.4931533,False
0.11951994,0,3.3352904,False
0.07122919,0,3.398841,False
-0.08559433,0,3.3900552,False
-0.23517181,0,3.441792,False
-0.2720799,0,3.4518473,False
-0.24489506,0,3.4430497,False
-0.2177809,0,3.4335785,False
-0.16522413,0,3.400486,False
-0.095027745,0,3.3646636,False
-0.00739221,0,3.3528678,False
0.018930638,0,3.3375435,False
0.04442287,0,3.3339672,False
0.07218926,0,3.3193223,False
