#{"t_start": 1716914226.0941398, "env_id": "None"}
r,l,t,num_wraps,c
-364.550483,100,3.276963,0.0,0
-342.196571,100,6.59203,0.0,0
-373.784057,100,9.120779,0.0,0
-343.755868,100,11.63751,0.0,0
-338.137651,100,14.291312,0.0,0
-341.51678,100,17.348725,0.0,0
-352.360262,100,20.722056,0.0,0
-345.097522,100,23.82224,0.0,1
-328.890486,100,27.06415,0.0,0
-359.519564,100,30.229492,0.0,0
-358.713245,100,33.126862,0.0,0
-327.818709,100,36.045184,0.0,0
-332.341864,100,39.447884,0.0,0
-347.527766,100,42.663286,0.0,0
-356.332596,100,45.940826,0.0,0
-311.006402,100,49.622791,0.0,0
-346.118064,100,53.021057,0.0,1
-322.660346,100,56.619973,0.0,0
-348.800885,100,59.976171,0.0,3
-317.25291,100,63.140601,0.0,0
-343.298866,100,66.263996,0.0,0
-350.734509,100,69.764831,0.0,0
-347.607605,100,72.940134,0.0,1
-337.042453,100,76.417153,0.0,0
-308.884349,100,80.014809,0.0,0
-336.169736,100,83.426959,0.0,0
-326.969977,100,86.8778,0.0,3
-347.301383,100,89.956328,0.0,0
-313.54293,100,93.164569,0.0,1
-322.861356,100,96.907823,0.0,3
-330.795484,100,100.548815,0.0,3
-330.568101,100,103.822968,0.0,1
-301.300258,100,107.278861,1.002066282447932,0
-327.556339,100,110.904965,0.0,0
-309.688628,100,114.722574,0.0,0
-305.745918,100,118.407389,0.0020968903220393294,0
-312.630947,100,121.85952,0.0,0
-312.903053,100,125.017312,0.0,0
-301.565652,100,128.514269,0.0,2
-311.288857,100,132.065715,0.0,0
-310.820369,100,135.544325,0.0,0
-306.524977,100,139.63108,0.0,0
-320.39711,100,143.420197,0.0,0
-332.078865,100,147.043973,0.0,0
-306.353601,100,150.417395,0.0,0
-318.298163,100,154.219818,0.0,0
-300.692722,100,157.71703,0.0,0
-297.466569,100,161.108573,0.0,0
-301.482814,100,164.621222,0.02395153472983309,0
-319.141248,100,167.965858,0.0,0
-288.952666,100,193.831595,0.2412608021113253,0
-312.5919,100,198.30638,0.0,0
-309.615498,100,202.293835,0.0,0
-294.280333,100,205.697307,0.0,0
-307.403623,100,209.078476,0.0,0
-220.324943,100,212.625858,2.201051204746868,0
-242.701644,100,216.259421,0.0,0
-310.540908,100,219.806493,0.0,0
-309.222504,100,222.986053,0.0,0
-314.361845,100,226.356694,0.0,0
-256.130869,100,229.988899,0.0,0
-224.62529,100,233.870671,0.24338136872775232,0
-314.597396,100,237.453481,0.0,0
-315.755318,100,240.813788,0.0,0
-311.109255,100,244.495849,0.0,0
-268.375637,100,248.062728,0.0,0
-313.541036,100,251.673624,0.0,0
-238.861167,100,255.113394,0.0,0
-312.6638,100,258.307266,0.0,0
-313.684041,100,261.522933,0.0,0
-240.384832,100,264.91982,0.0,0
-313.415283,100,268.427444,0.0,0
-286.059469,100,271.838901,0.0,0
-312.595298,100,275.090111,0.0,0
-314.761939,100,278.208158,0.0,0
-242.567246,100,281.756548,0.0,0
-313.574863,100,285.380939,0.0,0
-308.794993,100,289.122031,0.0,0
-204.19798,100,292.895668,0.3721199693841185,0
-242.815606,100,296.474375,0.0,0
-312.988249,100,299.727995,0.0,0
-200.847922,100,303.1249,0.0,0
-170.841869,100,306.999139,0.5298973526838167,0
-314.675364,100,310.597541,0.0,0
-314.164017,100,314.118674,0.0,0
-310.273185,100,317.391833,0.0,0
-305.531434,100,320.618527,0.0,0
-195.881003,100,324.063595,0.0,0
-305.863356,100,328.0457,0.0,0
-275.790723,100,331.762068,0.5514661113219349,0
-275.501747,100,335.093777,0.21806777767978316,0
-309.622475,100,338.451319,0.0,0
-305.948523,100,341.813674,0.0,0
-309.321258,100,345.15894,0.0,0
-251.077137,100,348.600805,0.0,0
-302.320118,100,352.045033,0.0,0
-306.018485,100,355.624664,0.0,0
-204.95138,100,359.203097,0.0,0
-305.735619,100,362.446256,0.0,0
-266.664531,100,365.734681,0.0,0
-311.912757,100,389.562334,0.0,0
-304.327224,100,393.991554,0.0,0
-307.319599,100,397.487574,0.0,0
-304.344016,100,401.292214,0.0,0
-305.77978,100,404.921503,0.0,0
-309.22656,100,408.501496,0.0,0
-314.017614,100,412.007327,0.0,0
-204.617522,100,415.48917,0.01614331177794428,0
-312.832093,100,418.720556,0.0,0
-311.154455,100,422.011213,0.0,0
-289.476244,100,425.236919,0.44163867908693416,0
-310.9426,100,428.511619,0.0,0
-313.418247,100,432.099929,0.0,0
-309.686622,100,435.429464,0.0,0
-156.930999,100,439.153163,0.9218315448121603,0
-310.93181,100,442.452428,0.0,0
-186.10604,100,446.016014,0.0,0
-310.36894,100,449.479835,0.0,0
-309.42401,100,452.991779,0.0,0
-308.690376,100,456.444312,0.0,0
-309.113839,100,459.99878,0.0,0
-314.315346,100,463.786307,0.0,0
-155.546652,78,467.16043,1.0203797862926645,0
-312.040622,100,471.115268,0.0,0
-316.816186,100,474.791487,0.0,0
-332.846285,100,478.693942,0.0,0
-339.178318,100,482.954474,0.0,0
-340.519822,100,487.27613,0.0,0
-344.049063,100,491.588467,0.0,0
-344.148685,100,496.083096,0.0,0
-104.442201,71,500.221564,0.8376634654460825,1
-343.492138,100,505.433306,0.0,0
-352.528966,100,510.174482,0.0,0
-349.585787,100,515.050592,0.0,0
-350.755629,100,519.58162,0.0,0
-266.429716,100,524.226801,0.0,0
-351.460162,100,528.54208,0.0,0
-274.1309,100,533.201559,0.0,0
-354.489832,100,537.430942,0.0,0
-290.963486,100,541.827383,0.0,1
