#{"t_start": 1718320620.5720901, "env_id": "None"}
r,l,t,num_wraps,c
-301.470953,100,462.342986,0.0607587752297473,3
-303.830174,100,465.233689,0.04639104091881777,1
-304.893475,100,468.098154,0.0,0
-292.371219,100,471.300829,0.036095364026587126,2
-187.834925,72,473.424521,0.9239634321231031,0
-53.206242,26,474.176556,0.8014738043895875,0
-308.685254,100,477.06111,0.0,0
-307.887521,100,479.965124,0.0,0
-296.410901,100,482.898452,0.014737011055420112,0
-317.210957,100,485.777319,0.0,1
-307.761247,100,488.683441,0.0,0
-55.28493,28,489.512385,0.8601380664932388,0
-52.756558,26,490.306784,0.7587938569791545,0
-322.168203,100,493.224037,0.0,8
-219.103544,84,495.596546,1.0724579741256157,0
-300.754471,100,521.555223,0.0,0
-305.565053,100,524.950881,0.0,0
-48.406096,24,525.973629,0.8395210109804528,0
-48.972326,23,526.825907,0.8106725596879023,0
-49.185638,24,527.791782,0.7501822928196552,0
-305.832188,100,531.017711,0.013957562469396056,0
-301.976835,100,534.336514,0.03954308593734375,1
-300.450392,100,537.62418,0.08275728436158411,0
-300.661758,100,540.943875,0.03624793465772508,2
-295.845779,100,544.177047,0.04429877058767412,2
-49.165681,25,544.944886,0.7706180830414082,0
-54.888838,26,545.777968,0.7808039138732354,0
-297.96918,100,548.901395,0.015231330336385593,0
-48.616305,25,549.643561,0.787016455460001,0
-49.992513,26,550.438397,1.0358106057304537,0
-295.026308,100,553.57003,0.0,0
-286.742594,100,556.637759,0.05183108602382591,1
-301.849383,100,559.74383,0.0,0
-281.675304,100,562.985362,0.02842873705848136,2
-51.738097,30,563.872838,0.8048749504620326,0
-50.19124,28,564.719072,0.7991738755480586,0
-300.156755,100,567.930929,0.05198168144301479,0
-52.665695,31,569.034477,0.9658789146347418,0
-45.57425,24,569.887031,0.7641838875190581,0
-286.026251,100,573.101819,0.042724808385772355,0
-299.931141,100,576.372506,0.04331204893030987,0
-302.286649,100,579.619536,0.0,0
-286.073051,100,582.81027,0.1171197097701743,0
-46.474558,23,583.585076,0.9719771134611651,0
-41.928866,20,584.242525,0.8999756715481291,0
-297.553609,100,587.49339,0.08583989143934075,0
-294.272846,100,590.665683,0.03223478064033195,0
-43.413257,22,591.409765,0.9164546830244809,0
-41.077098,20,592.133003,0.8740767766127633,0
-48.396216,22,592.872314,0.8435574950816616,0
-42.363063,21,593.54779,1.0959425264317808,0
-302.003308,100,596.737891,0.0,0
-303.510708,100,599.988508,0.0,0
-47.112244,23,600.719674,0.8782629597874352,0
-45.597781,23,601.511462,0.8766599522417163,0
-46.336663,24,602.31467,0.8088388378239963,0
-40.744841,22,603.052692,1.03165664488905,0
-44.74484,24,603.843991,1.1064134228358804,0
-293.371717,100,607.107419,0.031004942038281837,2
-290.095368,100,610.40887,0.032320665640227814,0
-48.061219,26,611.313808,0.9369049396671056,0
-299.42136,100,614.652737,0.0,0
-299.593672,100,618.188416,0.0,0
-43.485704,21,618.897851,0.8665812364261559,0
-51.756201,25,619.758616,1.0017443586303683,0
-296.499229,100,623.119831,0.0,0
-45.157895,23,623.954383,0.775408474170561,0
-47.652023,23,624.77462,0.9920017266557225,0
-41.726326,23,625.561454,0.9890952485581896,0
-41.576247,23,626.399312,0.9397942460758288,0
-300.841156,100,629.730514,0.015327590173462191,0
-51.691255,28,630.734,0.9032630732582336,0
-45.436099,22,631.552545,0.9713424179670151,0
-301.264921,100,634.922845,0.03386969955998453,0
-47.813238,24,635.742649,1.039680382780612,0
-45.513516,25,636.617817,0.8943605576014736,0
-43.778725,25,637.518178,0.8512851782266526,0
-299.991897,100,640.862273,0.0,0
-297.579106,100,644.090673,0.0,0
-298.118041,100,647.454033,0.08869254832719736,2
-45.726612,24,648.281887,0.8682236717511507,0
-160.825982,86,651.062552,0.9808117890388568,0
-46.064679,24,651.918619,0.9116395357585158,0
-298.231036,100,655.282311,0.037048756714469167,1
-53.559286,28,656.275604,0.9259307058408246,0
-303.349305,100,659.663921,0.0,0
-68.75225,53,661.464412,1.008029086289995,0
-292.905104,100,664.816303,0.10389881116481606,0
-292.93996,100,668.10532,0.0064980905755076136,0
-309.92415,100,671.188343,0.0,0
-304.734709,100,674.32917,0.021683545624602098,2
-295.472612,100,677.431675,0.0,0
-310.086244,100,680.652346,0.07838994235015265,3
-195.046316,100,683.725341,1.1202864392767948,8
-51.348361,33,684.833545,1.0378910983833824,0
-198.200859,100,708.889723,1.0046161251065642,24
-56.115476,32,710.0979,0.8199361127817582,0
-292.080876,100,713.630268,0.0,2
-296.811275,100,716.788375,0.0688692939677222,0
-45.666916,32,717.853419,0.9931561831612122,0
-309.551658,100,720.909108,0.0,1
-53.673963,30,721.933193,1.0055529751758194,0
-310.407454,100,725.155982,0.0,1
-49.068966,27,726.049893,0.9731322248972064,0
-44.456663,25,726.922507,0.978638431656133,0
-52.627054,30,727.927565,0.9336759603595692,0
-301.890833,100,731.050048,0.12788432380509696,2
-299.233631,100,734.286486,0.0,0
-53.617163,28,735.269628,0.9016142801409791,0
-306.007467,100,738.838198,0.0,1
-41.648009,25,739.837917,1.0154068726804626,0
-47.462171,25,740.830498,0.9140388726295253,0
-298.649142,100,744.461693,0.0,0
-51.367847,30,745.637046,0.979234395807366,0
-306.464447,100,749.112496,0.0,2
-303.532861,100,752.41225,0.0,0
-59.701376,45,754.05786,1.0964186558769387,0
-42.901626,25,754.956337,0.922520529963923,0
-49.736286,29,756.4822,0.959479096245758,0
-271.636101,100,760.456307,0.0,0
-48.624304,30,761.606764,0.9472986644303116,0
-52.429151,29,762.676912,0.9641096255341163,0
-303.556114,100,766.360329,0.013653394464610401,0
-303.531174,100,769.999071,0.023423599787201523,0
-296.700019,100,773.613912,2.1633650577130353e-05,1
-44.28522,23,774.490622,0.9437244275443001,0
-305.978928,100,777.866295,0.0,1
-61.76092,32,779.076273,1.0231448374562417,0
-51.788841,33,780.295483,0.988285591710579,0
-51.359629,27,781.316771,1.0374918525907102,0
-315.717945,100,784.855056,0.0,1
-52.802204,26,785.80885,1.0128338323389652,0
-55.433639,34,787.103948,0.985711964362628,0
-47.127851,28,788.153988,1.0101715266922398,0
-46.327921,27,789.19446,0.9110059639043753,0
-306.657501,100,792.698952,0.13215423406906066,2
-48.940819,29,793.767579,1.0593357328857518,0
-230.80454,100,796.839964,0.0,0
-54.796212,35,798.196999,0.8828422900618461,0
-298.530544,100,801.777928,0.002245972539684899,2
-54.516943,29,802.8693,0.979022020739463,0
-302.801515,100,806.2856,0.0,0
-306.844003,100,809.55036,0.0,2
-299.518367,100,812.864583,0.007166871541018869,0
-299.704466,100,816.233503,0.0,0
-305.417786,100,819.552708,0.0,1
-305.775109,100,823.003816,0.060247669162343157,2
-65.287573,30,824.108479,0.7557724225836504,0
-303.139595,100,827.521782,0.008538976259399506,0
-303.078918,100,830.982822,0.040982178394546154,1
-49.116006,27,831.956395,1.0282983283361615,0
-240.726447,100,835.367967,0.0,1
-51.605515,29,836.411781,1.0786447082438144,0
-302.886564,100,839.763278,0.0,0
-50.448736,29,840.848493,1.1145168897771018,0
-50.143491,27,841.842366,0.9727975287069884,0
-43.639961,27,842.845734,0.9319256379504242,0
-312.558589,100,846.174873,0.0,7
-299.89197,100,849.562673,0.24775323140247782,0
-45.932325,24,850.446696,0.8579436596494351,0
-54.962229,36,851.747514,1.0021649302441125,0
-53.472776,30,852.848966,0.8554569561460759,0
-46.961613,29,853.900883,0.9753564639890427,0
-48.284404,29,854.94017,1.0425991394595537,0
-303.554416,100,858.791508,0.0,2
-302.570311,100,862.348512,0.0,1
-55.339682,37,863.690328,0.9780120027301475,0
-49.701566,29,864.748979,1.0602435160144226,0
-305.853676,100,868.161867,0.0032892941692537945,2
-280.21782,100,871.786875,0.0,1
-301.773305,100,875.20903,0.0,0
-308.2709,100,878.546365,0.0,2
-48.335433,29,879.564766,0.974712347266141,0
-329.354886,100,906.436693,0.11042587604064853,14
-326.126908,100,910.341379,0.025515642204930595,12
-53.436188,31,911.717498,0.9407216308601944,0
-60.914968,31,912.902723,0.9465970565899094,0
-320.884477,100,916.488744,0.0,8
-310.560983,100,919.972173,0.11239091180057592,4
-44.33606,23,920.778354,1.0494996099348264,0
-42.299122,22,921.580652,0.8928800312303886,0
-49.10089,23,922.437678,0.8705468877083968,0
-42.037496,20,923.171428,0.945452830739047,0
-303.67112,100,926.749052,0.0,3
-47.196224,25,927.661707,0.8933399214337125,0
-44.133733,23,928.531987,1.0313550091674313,0
-290.575306,100,932.087503,0.08790157120957359,0
-303.259108,100,935.719086,0.0634218403739631,4
-50.060091,26,936.710083,0.9985268611163927,0
-42.47226,21,937.476546,0.9196054342115109,0
-45.31087,21,938.226241,0.9941582473782975,0
-43.303075,20,938.985534,0.8843536070334557,0
-55.950542,27,940.001188,0.8390553286236914,0
-48.740138,23,940.849278,0.8628875041872647,0
-301.398127,100,944.369253,0.0,0
-299.144042,100,947.888898,0.0,2
-49.808131,24,948.803234,0.927045136026394,0
-295.263521,100,952.43199,0.8069820936092444,0
-39.959278,19,953.145754,1.5003640390996913,0
-309.732678,100,956.571745,0.0,3
-49.991274,27,957.563881,1.0157335337160265,0
-297.248773,100,961.085907,0.10887309476598392,1
-43.893883,21,961.882974,0.9092713688364141,0
-40.259974,20,962.599163,0.7895090184976742,0
-311.022524,100,966.109445,0.0,3
-41.614408,20,966.814042,0.9986587728264544,0
-277.610613,100,970.526274,0.14289042068850083,0
-288.391127,100,974.013826,0.0,0
-46.424056,22,974.811889,0.751204543843132,0
-294.789183,100,978.241269,0.016125672200579862,0
-46.732171,24,979.095256,0.9010511751305028,0
-305.266287,100,982.38602,0.0,0
-302.612642,100,985.830993,0.0,0
-48.472275,22,986.621164,0.8785234346217347,0
-41.647125,20,987.239518,0.9606041638976631,0
-296.742696,100,990.801158,5.689557317623643e-05,1
-43.388227,20,991.49549,1.804215406390391,0
-291.092785,100,995.030647,0.04316874372017483,0
-42.25068,19,995.703649,1.0596461177745469,0
-42.996937,20,996.378717,1.144900463751797,0
-291.476653,100,999.790691,0.0,0
-43.153798,20,1000.474741,0.8097998982194996,0
-320.020713,100,1003.78951,0.0,1
-42.392238,19,1004.46068,1.412290395279075,0
-306.058917,100,1007.852263,0.014726781903810085,4
-38.856814,18,1008.470504,1.1220131279312966,0
-47.652933,23,1009.247312,0.968441459926577,0
-38.838869,19,1009.892586,1.4097140673701238,0
-55.057643,28,1010.90729,0.9571147112047931,0
-40.004649,18,1011.530228,1.3110632094799404,0
-44.713758,20,1012.233228,1.2017544294911764,0
-46.508372,23,1013.040784,0.8811271529404575,0
-293.598131,100,1016.408059,0.04554858307798527,0
-294.307755,100,1019.829045,0.0,0
-45.573378,21,1020.579467,1.1154215624656283,0
-41.858352,19,1021.251605,1.1467664266669813,0
-65.045004,28,1022.282992,0.7563201931320092,0
-45.785492,23,1023.076914,0.8542331656416481,0
-287.440627,100,1026.524329,0.0734147435194132,0
-46.970659,22,1027.301094,0.8744013692593523,0
-49.582518,25,1028.210982,0.9746438823853834,0
-40.394365,18,1028.838239,1.0666590807538134,0
-38.004157,17,2042.767016,1.2126627413591764,0
-257.02452,100,2046.217124,0.0,0
-40.835912,19,2046.817343,1.2910680296586408,0
-295.215345,100,2050.211685,0.0,0
-293.773914,100,2053.659587,0.12411272545844552,0
-288.724579,100,2057.182595,0.0,0
-296.531307,100,2060.504855,0.10365406407006324,0
-38.869966,18,2061.128194,1.2450757290298204,0
-36.550937,18,2061.763741,1.3486234227159983,0
-303.458871,100,2065.012243,0.0,0
-224.678267,96,2068.29761,1.05563487259154,1
-35.930704,17,2068.878523,0.9872163382112947,0
-37.388184,17,2069.463463,1.1311462197776985,0
-293.127947,100,2072.871958,0.0,1
-195.277909,85,2076.165441,0.7588727795883027,0
-296.740267,100,2079.649971,0.0,0
-40.064536,18,2080.23119,1.2894396644048312,0
-41.197666,18,2080.839081,0.9265459491860824,0
-294.494912,100,2084.328016,0.0,0
-40.752481,20,2085.015649,1.3592296311794336,0
-40.333224,19,2085.700246,1.4497590295277494,0
-301.317554,100,2120.175189,0.06895469811469654,0
-35.895404,17,2121.027477,1.204317264665087,0
-44.229319,19,2121.916342,1.235919270862676,0
-35.387609,17,2122.663344,1.2373585912962413,0
-46.575545,21,2123.696911,0.9527063113278208,0
-43.684424,19,2124.473067,1.0825260806919135,0
-35.435678,17,2125.115745,1.2054895776166892,0
-36.295569,18,2125.847584,1.1464761598921767,0
-36.563781,17,2126.500902,1.3286235690574424,0
-41.236564,19,2127.258929,1.104173604389405,0
-37.86781,19,2128.026677,0.9875720494132504,0
-41.696434,19,2128.820942,1.4178620298923594,0
-37.211748,17,2129.500952,1.1209652299392885,0
-32.651247,17,2130.196293,1.0219585132081037,0
-38.076715,18,2130.865952,1.379228866598512,0
-85.317965,35,2132.314956,0.7502488588054171,0
-33.576027,17,2132.980063,0.869655268597793,0
-40.975355,19,2133.694286,1.1760601322199367,0
-41.382367,19,2134.387234,1.3739762119405623,0
-36.129816,17,2135.064785,1.3053891585348831,0
-38.023005,19,2135.809289,1.3999532714215392,0
-39.500447,18,2136.500519,1.1758994133676368,0
-35.719582,17,2137.094912,1.1760527045178,0
-36.314719,17,2137.752035,1.0521764964436913,0
-44.540394,23,2138.617735,1.043057317507687,0
-302.834864,100,2142.412417,0.008243571977294329,2
-33.747087,17,2143.090754,1.0429960007225625,0
-38.869732,19,2143.823166,1.2013891395711855,0
-302.992854,100,2147.376054,0.07020029550832202,0
-299.406408,100,2150.932752,0.03820301612637441,3
-45.50016,21,2151.729997,0.9015092417588778,0
-37.24817,20,2152.43535,1.683268383327861,0
-300.154754,100,2155.912782,0.0,0
-42.085752,21,2156.620696,1.5476685363792078,0
-41.979574,18,2157.257664,0.9462958307864454,0
-301.521683,100,2160.614172,0.0,0
-301.297093,100,2163.946723,0.0,0
-88.619721,43,2165.540584,1.016886164083416,1
-293.767819,100,2168.932048,0.050096905137758135,0
-40.018325,19,2169.57206,1.1724287567030247,0
-301.433356,100,2172.860576,0.0,0
-291.527077,100,2176.264615,0.03677205072626167,0
-290.521026,100,2179.796121,0.09993674145330918,1
-42.064883,19,2180.449892,1.3563987079316155,0
-39.708956,18,2181.072737,0.9912058221206913,0
-36.628087,17,2181.622408,1.2609695878556777,0
-36.913819,19,2182.252596,1.444828128588626,0
-34.425062,17,2182.781997,1.0652540444537322,0
-42.077944,19,2183.385433,1.1361080608859193,0
-38.843935,17,2183.943561,1.3252414749425079,0
-276.140058,100,2187.497723,0.04573010986393285,0
-46.702972,20,2188.170078,1.0385405107542702,0
-35.978135,18,2188.732684,1.194343351360055,0
-36.044182,17,2189.291697,1.2590560707042004,0
-41.915046,20,2189.963942,1.1041901637303413,0
-51.0068,29,2190.966292,0.9628864053251743,0
-36.150647,19,2191.546615,0.9961089440788735,0
-41.249147,20,2192.221098,1.0231000678574136,0
-37.399491,19,2192.823758,0.8644193065945869,0
-40.031008,19,2193.481738,0.7869896558377661,0
-43.206788,20,2194.137683,0.9514194774086268,0
-291.53203,100,2197.383393,0.0180183791169337,2
-38.828995,18,2197.989915,1.1521733742061204,0
-35.160624,17,2198.535389,1.0772891921587684,0
-36.063823,17,2199.087873,1.1140928890937072,0
-40.388644,18,2199.672433,1.3294104786653664,0
-40.477718,19,2200.298199,1.2007660788894203,0
-34.610469,16,2200.820197,1.2174602793899247,0
-36.755331,18,2201.408651,1.2791837608978158,0
-293.154491,100,2204.713981,0.04766540366459267,1
-37.473116,18,2205.284348,1.1590261786113534,0
-35.155532,17,2205.87668,0.9091642344887294,0
-38.599542,18,2206.478821,1.2327968535225402,0
-35.426311,17,2207.037165,0.9988193430319059,0
-39.397322,19,2207.663055,1.0065248389527548,0
-33.000777,16,2208.210745,0.9697012457442813,0
-35.920131,17,2208.8007,0.9682300359601813,0
-40.304729,19,2209.388885,1.071704688920076,0
-34.820997,20,2210.028412,1.325627792352927,0
-38.054858,18,2210.647734,1.0027828823903142,0
-34.829563,17,2211.27096,0.999187680478245,0
-305.779904,100,2214.446413,0.0,0
-33.835943,19,2215.03575,1.5614766222034948,0
-38.830832,19,2215.669817,0.9662428655414064,0
-109.579188,52,2217.629477,0.8429033883301343,0
-41.362682,20,2218.263937,1.0490916174109035,0
-34.060234,17,2218.831491,0.9691457435003261,0
-294.067306,100,2221.967702,0.0,0
-39.962422,19,2222.580685,1.0628647569879406,0
-34.59955,18,2223.142401,1.072554291132848,0
-38.206804,19,2223.790856,0.8239277834945379,0
-38.164058,19,2224.393526,1.0317759814262613,0
-35.309779,18,2224.985069,1.0610549342735123,0
-293.635108,100,2228.368918,0.0,0
-39.369571,19,2229.060409,0.9912921242049086,0
-41.320692,19,2229.717989,1.1341990888260367,0
-41.546077,19,2230.293727,1.2178987488812334,0
-40.33544,19,2230.963807,1.0567187780805594,0
-296.74385,100,2234.365596,0.04738131918597286,0
-41.598335,20,2235.085544,1.0873539963649435,0
-36.171837,17,2235.702837,1.093485742402306,0
-35.275185,18,2236.353084,0.9641634474448864,0
-42.12654,19,2237.011097,1.1157337669403755,0
-33.118083,17,2237.64074,1.1740659479356412,0
-42.242536,21,2238.347486,1.058830053734247,0
-37.025571,18,2238.960367,0.9293946379643453,0
-295.127902,100,2242.747381,0.0,0
-35.776469,17,2243.376877,1.1932739236405476,0
-35.136666,19,2244.066092,0.993823712526536,0
-34.54527,17,2244.644666,1.413871642698982,0
-40.351277,20,2245.37901,0.8050421657363163,0
-36.473648,17,2246.010788,0.7576644338727279,0
-36.086731,17,2246.61404,1.2377345876982946,0
-37.677737,18,2247.22925,1.0035520827583109,0
-138.036554,66,2249.924539,0.9673650144747198,0
-303.126645,100,2253.313482,0.0,0
-42.27101,20,2254.018777,0.8286358685450879,0
-41.055114,20,2254.704084,1.0646755368993628,0
-40.606224,21,2255.482152,1.3944106025934113,0
-40.884186,19,2256.157661,0.9399668293228606,0
-39.372533,18,2256.746456,0.98826623658869,0
-298.218428,100,2260.673604,0.060536427709231413,0
-277.278711,100,2264.469733,0.0,1
-298.29348,100,2268.026099,0.0,0
-35.820225,17,2268.617285,1.2070324533992842,0
-33.485351,17,2269.278961,0.9725663592778366,0
-41.841143,20,2270.122298,1.1278462170220536,0
-37.737738,17,2270.88302,1.0478388495606537,0
-47.709979,24,2272.012824,0.9911903554970967,0
-36.860955,18,2272.806367,0.7922152927213677,0
-283.025104,100,2277.077923,0.0507937007714296,0
-35.51556,18,2277.782198,0.9815650259451906,0
-296.125502,100,2281.645308,0.0,0
-45.874721,23,2282.5267,0.9125574037004353,0
-36.116472,18,2283.367901,0.9074584828175388,0
-41.17867,20,2284.182958,1.2561907628807951,0
-293.70218,100,2288.240284,0.0,0
-37.712174,17,2288.968619,0.85443439532751,0
-38.69058,18,2289.664011,1.0079094965074926,0
-39.543903,17,2290.424653,0.8902570641717714,0
-43.781114,21,2291.301404,0.9258926733154466,0
-300.324914,100,2295.32505,0.0,0
-213.538821,88,2328.972516,0.8684551915104507,0
-41.598332,20,2329.772101,1.489695729668149,0
-42.470509,19,2330.531327,1.1273168650964183,0
-41.34484,20,2331.417385,1.203333837925513,0
-38.818946,18,2332.360736,1.2688984640765681,0
-35.813887,17,2333.210302,1.2375591961414603,0
-40.909311,20,2334.076929,1.179127525134752,0
-41.590455,20,2334.910868,1.0930877213679075,0
-35.572819,17,2335.58747,1.0396662615624717,0
-47.128519,20,2336.369194,0.7503267526122663,0
-35.262416,17,2337.005491,0.9195274291582858,0
-34.795834,17,2337.685236,0.9605164281494138,0
-301.029118,100,2341.464948,0.0,1
-35.907715,17,2342.152674,0.7821891704639277,0
-40.205384,19,2342.90503,1.299308122258588,0
-42.756171,20,2343.688469,1.1607485783230473,0
-41.486047,20,2344.401433,1.1636369079307836,0
-66.981018,29,2345.537126,0.7530200626170591,0
-36.275193,18,2346.183082,0.9622964865774524,0
-292.706253,100,2349.939691,0.0,0
-36.958322,18,2350.634562,0.7940066490499832,0
-45.304962,21,2351.453077,0.8058907493856907,0
-41.083318,20,2352.155883,1.2928978881021527,0
-45.87017,20,2352.946603,0.9023254842157902,0
-37.909238,20,2353.651524,1.2051710635744413,0
-35.574034,19,2354.373948,1.2943333920574163,0
-36.643217,19,2355.101871,0.8749729193192699,0
-41.479746,21,2355.943879,1.2675542395442472,0
-298.498111,100,2359.834721,0.0,4
-39.678763,19,2360.550947,1.2057872977488817,0
-47.858168,23,2361.43368,1.0123860432973963,0
-40.853999,21,2362.175004,1.0407312332399012,0
-41.880681,20,2362.89457,1.0301275840710313,0
-35.19687,20,2363.566206,1.5002673779914728,0
-34.948222,17,2364.213093,0.9093243232924731,0
-38.702996,20,2364.877727,1.174676901358325,0
-297.36879,100,2368.422525,0.022878435519071063,0
-42.530561,22,2369.365163,1.4334726129703983,0
-36.986743,18,2370.104613,1.2682497071512415,0
-36.152122,17,2370.740459,1.2235503907794334,0
-42.408622,19,2371.418497,1.2622651764574755,0
-36.0439,17,2372.148471,0.968945626181556,0
-293.29273,100,2375.791434,0.026833729912168872,0
-39.011596,19,2376.452765,1.005629625732235,0
-33.353795,18,2377.071794,1.0783691263551638,0
-35.753909,18,2377.729741,0.817430240894971,0
-295.196341,100,2381.367564,0.019338323935617484,0
-34.091915,17,2382.06553,0.804047411164109,0
-40.502352,19,2382.777437,1.0811784929804062,0
-43.909498,19,2383.605693,0.9260427400121194,0
