#{"t_start": 1718188227.2833312, "env_id": "None"}
r,l,t,num_wraps,c
-71.912457,33,1120.115064,0.9010032208375562,0
-296.379661,100,1122.843033,0.0,0
-303.176054,100,1125.534856,0.0,0
-45.988709,18,1126.0373,0.9052663647977948,0
-53.685695,23,1126.724236,0.9004481192652283,0
-301.196751,100,1129.513157,0.22559295802197868,0
-303.079983,100,1132.157718,0.0,0
-304.12448,100,1134.761322,0.0,0
-301.913518,100,1137.476439,0.10849883543715741,0
-303.547201,100,1157.904341,0.0,0
-304.581471,100,1160.895679,0.0,0
-285.575605,100,1163.924124,0.21127058815575925,0
-206.047707,72,1165.933297,0.9029988319733364,0
-282.07275,100,1168.718463,0.0,0
-305.085053,100,1171.326089,0.0,0
-297.396883,100,1173.980749,0.0,0
-41.770943,16,1174.370817,0.9031103720179073,0
-290.510187,96,1176.972446,0.9186940760014927,0
-301.887415,100,1179.626389,0.0,0
-305.796312,100,1182.308509,0.0,0
-305.716106,100,1185.081547,0.07628610552632852,0
-302.862684,100,1187.731251,0.0,0
-296.65467,100,1190.422001,0.0,0
-301.182145,100,1193.17453,0.0,0
-292.902215,100,1195.95454,0.0,0
-304.416042,100,1198.712348,0.0,0
-31.150302,12,1199.044827,0.9069750671076074,0
-301.161791,100,1201.787826,0.0,0
-303.176689,99,1204.588621,0.9430382701925939,0
-296.471337,98,1207.359323,0.9019391434790827,0
-36.001123,14,1207.759371,0.9006691822294828,0
-37.262666,14,1208.121214,0.9002437838785959,0
-41.64443,16,1208.52021,0.9034693965206124,0
-39.724776,15,1208.922198,0.9019587602794888,0
-44.639363,17,1209.378414,0.9018157795957955,0
-33.829618,13,1209.785804,0.9039808729442181,0
-306.424495,100,1212.620097,0.0,0
-57.133627,22,1213.26396,0.9038632049717102,0
-298.282851,100,1216.125228,0.0,0
-307.329486,100,1219.027025,0.0,0
-307.215088,100,1221.968673,0.0,0
-306.059189,100,1224.830833,0.19589228522525343,0
-279.777091,100,1227.778665,0.0,0
-307.015679,100,1230.683974,0.0,0
-303.843929,100,1233.657025,0.0,0
-47.28464,18,1234.16422,0.906822182951561,0
-301.90527,100,1237.168217,0.0,0
-305.077937,100,1240.04205,0.0,0
-300.821019,100,1242.890838,0.0,0
-299.927494,100,1245.715952,0.044235420429496526,0
-41.861723,16,1246.117504,0.9006576263121945,0
-297.312855,100,1248.930139,0.0,0
-293.469147,100,1251.797628,6.7491929783619e-05,0
-299.669558,100,1254.537874,0.0,0
-305.27628,100,1257.390337,0.0,0
-298.997165,100,1260.199639,0.0,0
-145.168699,53,1261.686829,1.0736885541999364,0
-305.659487,100,1264.446264,0.0,0
-304.225403,100,1267.218552,0.39726117069975575,0
-266.087118,100,1270.055388,0.4450304221718575,0
-306.289116,100,1272.873631,0.0,0
-45.494915,17,1273.349685,0.9034418732361852,0
-305.17738,100,1276.060447,0.0,0
-44.691825,17,1276.509192,0.9018337577046803,0
-35.064322,13,1276.886192,0.9029485979321581,0
-298.552335,100,1279.713261,0.0,0
-293.025142,100,1282.564983,0.0,0
-282.273427,100,1285.48722,0.0,0
-301.760942,100,1288.189415,0.0571449908920557,0
-301.049543,100,1290.941515,0.0,0
-305.401063,100,1293.705048,0.0,0
-291.004088,100,1296.555717,0.10683083507649917,0
