#{"t_start": 1718326961.742584, "env_id": "None"}
r,l,t,num_wraps,c
-287.272728,100,455.691492,0.03778327676992781,0
-54.707464,28,456.456912,0.9630312524593726,0
-296.473661,100,458.799418,0.26588970647767385,0
-59.048232,30,459.655502,0.8589677303248826,0
-56.218221,26,460.328161,0.9316311599818207,1
-288.347734,100,462.825224,0.03282036287470201,0
-294.274589,100,465.263902,0.0,0
-45.759227,25,465.900549,1.0030111424025865,0
-72.933342,37,467.026373,0.8192856371365805,0
-64.505566,32,467.895282,0.7874753625478982,0
-60.606101,31,468.681563,0.958372022453093,0
-287.782981,100,471.273338,0.007897176256663495,0
-53.433267,30,472.047061,0.9034365656192461,0
-80.849076,40,473.15126,0.7504222501819638,0
-49.648221,25,473.823494,1.37833639895526,0
-41.267112,23,474.406782,0.8767291152073509,0
-53.249972,28,475.211347,0.9883729929440674,0
-43.816997,22,475.727164,1.4521769786163636,0
-300.86234,100,478.262256,0.0,0
-47.097466,25,478.914754,0.9638396577944862,0
-55.242658,30,479.671702,0.8678511726685589,0
-66.390772,34,480.616373,0.8532620250640331,0
-287.460959,100,483.136054,0.06462983216970486,0
-284.174078,100,485.718021,0.1764119857555683,0
-43.470125,25,486.368156,1.0001256040936473,0
-301.953946,100,488.878466,0.0,0
-268.962681,100,491.528155,0.01827497990129478,0
-46.230239,27,492.233413,1.0609827389368292,0
-49.291526,27,492.929959,0.9836324620677168,0
-60.805718,33,493.894842,0.7931742242519771,0
-50.116286,28,494.591046,0.9230213823277613,0
-303.284385,100,496.99485,0.0,0
-289.792851,100,499.635193,0.0001817097561854824,0
-52.919145,31,500.527019,0.9508456682463671,0
-53.464386,31,501.316702,1.0552380700861022,0
-290.9605,100,503.829859,0.030078287944137118,0
-68.541383,36,504.775279,0.8777005413313694,0
-310.843774,100,507.189415,0.0,0
-58.238688,31,507.988757,1.004245060949465,0
-52.137425,28,508.695472,0.8380628748127612,0
-310.695758,100,511.070894,0.0,0
-54.370707,31,511.911725,0.9585280202979121,0
-287.881544,100,514.405463,0.03435877854902192,0
-54.741027,32,515.247849,0.8853512582790387,0
-57.097823,34,516.16278,0.975349713162032,0
-308.048503,100,518.50416,0.0,0
-90.920022,45,519.867549,0.7636031737197689,0
-59.326429,33,520.766043,0.8489986167520608,0
-286.995711,100,523.294479,0.10507770900810993,0
-68.236237,37,524.31254,0.9167950046924347,0
-54.802639,31,525.081166,0.9796330311436887,0
-63.392872,35,526.055472,1.0003525584201975,0
-62.444975,35,527.031692,0.9270051765404769,0
-301.222556,100,529.450685,0.0,0
-287.869816,100,532.061689,0.018163822955306077,0
-105.262486,46,533.323243,0.75010542829241,0
-286.260765,100,535.793148,0.07418814462386746,0
-313.64106,100,538.187285,0.0,0
-56.109111,32,539.037092,0.9798777986466172,0
-52.448287,33,539.862495,0.9836035023343777,0
-60.598528,34,540.759786,0.90425653067815,0
-59.409646,35,541.79642,0.8895544498037847,0
-306.796123,100,544.160968,0.0,0
-55.641819,34,545.163872,0.8815099400364453,0
-68.255147,37,546.107415,0.8641445141236741,0
-306.747181,100,564.002063,0.0,0
-294.719953,100,566.365582,0.0,0
-57.40247,32,567.222411,0.8812935347752967,0
-53.400092,31,568.087784,0.9096597823308189,0
-50.397278,30,568.861845,1.0121038005096716,0
-63.804782,35,569.80729,0.9446930113507367,0
-294.073407,100,572.306572,0.0,0
-313.186371,100,574.697959,0.0,0
-63.057707,36,575.681784,0.9602185291895358,0
-50.672677,30,576.49077,0.8512642320245862,0
-309.838072,100,578.848619,0.0,0
-50.304578,32,579.66896,0.9026781630650256,0
-287.778454,100,582.157401,0.03265149750211227,0
-55.920037,34,583.052994,0.9326162754649523,0
-312.178482,100,585.481424,0.0,0
-62.230969,36,586.372254,0.9017244623216206,0
-47.21862,31,587.1794,1.05255110627021,0
-53.996242,33,588.086337,0.9783019757269317,0
-286.834779,100,590.620319,0.06839521842714379,0
-62.813529,37,591.675105,0.9684750679158145,0
-297.608537,100,593.984049,0.0,0
-50.807759,30,594.748483,1.1061572111673281,0
-285.430334,100,597.493806,0.04244512899285593,0
-62.749383,35,598.445233,0.9583540111425018,0
-58.640332,35,599.366305,0.8263365119018921,0
-58.788089,32,600.282037,0.8900089273843493,0
-62.174881,37,601.273753,0.8879423591645349,0
-55.184733,35,602.179042,1.009344701574068,0
-56.770732,35,603.196461,0.8644322743959673,0
-55.573506,33,604.053647,0.917696086665073,0
-313.448212,100,606.562361,0.0,0
-58.284058,35,607.483197,0.8911171228812529,0
-290.263042,100,609.934617,0.03228351258173154,0
-314.623673,100,612.236368,0.0,0
-56.964338,34,613.150067,0.9002868315102065,0
-287.731003,100,615.522455,0.09799555688724519,0
-58.587992,35,616.561129,0.9487347749158123,0
-272.420409,100,619.092739,0.8925584110220655,0
-49.363428,34,620.15473,1.0490625652570285,0
-298.980384,100,622.618673,0.0,0
-287.243275,100,625.076187,0.0,0
-61.07518,35,626.067855,0.9721926739016723,0
-55.461908,35,627.010695,1.0363293393495532,0
-274.015757,100,629.58009,0.3156050287180591,0
-50.511987,32,630.397073,1.0576876390586194,0
-311.976652,100,632.816566,0.0,0
-53.190965,33,633.632415,1.123673759104821,0
-306.937981,100,636.001938,0.0,0
-70.062771,40,637.080006,0.9142574342823315,0
-268.625582,100,639.73604,0.3774724891588695,0
-57.372416,37,640.650601,0.9023647741637298,0
-59.394726,34,641.648115,0.9489562797673124,0
-55.338237,34,642.510606,1.0378391220066085,0
-54.966049,36,643.424766,0.8399813321246268,0
-285.333896,100,646.175761,0.13698900260107902,0
-52.568722,35,647.062515,0.9490479657745488,0
-53.588454,35,648.064492,0.8904787035822327,0
-65.103783,41,649.20137,0.9567627814971252,0
-304.089341,100,651.588982,0.0,0
-303.395323,100,653.982722,0.0,0
-69.426823,40,655.053978,0.8707936730132025,0
-56.667774,37,656.028876,0.9750026122571633,0
-63.078086,37,657.093029,0.9564742465752422,0
-291.286331,100,659.49903,0.03142053129720812,0
-64.748414,39,660.638562,0.9136647364042787,0
-286.385573,100,663.213795,0.0901843096742995,0
-59.248659,34,664.129194,0.9378397105551199,0
-293.259651,100,666.646538,0.0,0
-286.923919,100,669.062115,0.0,0
-76.568315,43,670.280327,0.9428090259816727,0
-58.906978,33,671.151449,0.9264579530660787,0
-286.30364,100,673.839683,0.20628521582167367,0
-60.992362,37,674.775888,0.9808233442715707,0
-305.665577,100,677.156941,0.0,0
-57.087034,33,677.996299,0.9715365151301327,0
-63.262276,34,678.99292,0.7986942524406776,0
-63.211323,38,680.067748,0.8724716707228126,0
-68.473557,37,681.075856,0.9448540513563968,0
-289.042471,100,683.61899,0.04774418345899375,0
-55.866876,32,684.477412,0.9959901348663264,0
-63.419471,35,685.545321,0.988214265906859,0
-56.875931,34,686.459396,1.004166079622825,0
-61.57884,37,687.502963,0.9680887439400724,0
-62.25283,40,688.631489,0.9736245660597849,0
-56.837678,34,689.492154,1.0104071306696616,0
-282.014335,100,708.748333,0.0,0
-286.423707,100,711.246564,0.0,0
-58.955808,34,712.140076,0.931998598111257,0
-312.605189,100,714.558575,0.0,0
-62.974008,36,715.487477,0.9562838510206344,0
-51.647825,35,716.412868,0.9352815370289173,0
-304.813448,100,718.817223,0.0717184535771577,0
-55.873039,31,719.643866,0.9517457593135881,0
-69.775128,38,720.735144,0.8949766543284319,0
-287.931003,100,723.26651,0.08650958434653667,0
-288.076532,100,725.668634,0.00499955463917537,0
-49.326944,33,726.676258,0.9606375292644058,0
-276.390124,100,729.184971,0.24490170251188637,0
-51.577445,33,730.132243,0.9292617766334994,0
-52.289607,31,730.93406,1.0783979494106792,0
-61.072315,36,731.839525,0.8522386453063269,0
-68.68918,37,732.858339,0.8815328613900704,0
-56.831411,34,733.815068,0.9660834310042484,0
-66.274525,37,734.750086,0.9626105979219679,0
-62.251433,34,735.670779,0.850910019890714,0
-310.638265,100,738.098427,0.0,0
-291.047534,100,740.781007,0.010558909063072346,0
-53.080495,33,741.63907,0.9682204163911223,0
-274.037344,100,744.347541,0.2772408438050213,0
-285.100577,100,746.903893,0.012100139503742656,0
-290.600116,100,749.425158,0.05158487955615458,0
-289.622992,100,751.965436,0.0,0
-288.216657,100,754.352484,0.057864461249525094,0
-50.205694,32,755.274292,0.9752311981906344,0
-52.301646,31,756.124483,0.9305619530705318,0
-57.936898,34,756.984798,0.9748761968844382,0
-301.540457,100,759.440516,0.0,0
-55.123922,36,760.38954,0.9608470531891928,0
-68.48919,40,761.501349,0.9607959948669247,0
-49.136598,30,762.313028,1.0408971256281132,0
-54.258434,32,763.147247,0.9554072165015896,0
-287.197293,100,765.63642,0.010845799277892398,0
-312.166654,100,767.943658,0.0,0
-58.769253,34,768.81343,1.0090383065550443,0
-299.177286,100,771.194743,0.0,0
-309.753018,100,773.525792,0.0,0
-54.863348,33,774.495398,0.8903513722368016,0
-289.476025,100,776.897396,0.06296725781298423,0
-47.89651,29,777.750802,1.0157170717814117,0
-312.760893,100,780.040139,0.0,1
-282.177334,100,782.577692,0.0,0
-62.27453,36,783.50949,0.8791833127552731,0
-250.983831,97,785.870891,1.0143800118476785,0
-52.840379,33,786.691393,0.9385746070682701,0
-309.701401,100,789.077535,0.0,0
-55.05559,28,789.747098,0.8727847097864616,0
-309.408045,100,792.431347,0.0,0
-298.861359,100,794.904033,0.0,0
-305.858712,100,797.256069,0.0,0
-311.516741,100,799.610156,0.0,0
-51.215142,32,800.563628,0.9398698991201034,0
-291.004796,100,803.008134,0.09658927036822777,0
-306.235472,100,805.424017,0.0,0
-291.333001,100,807.969529,1.0479326589688307,0
-304.999084,100,810.300362,0.0,2
-63.127798,32,811.147279,0.9697575047954339,0
-282.172973,100,813.87057,0.3161730522634031,0
-59.695929,36,814.876769,0.9784337481924937,0
-291.294383,100,817.388111,0.015832057821848565,0
-279.194422,100,819.929589,0.19296696228797547,0
-308.855576,100,822.258363,0.0,0
-289.418206,100,824.706299,0.058051788039289676,0
-60.072392,34,825.595447,0.9048711845463847,0
-61.726536,38,826.616594,1.032930953505075,0
-301.930571,100,829.072294,0.0,1
-263.037396,100,831.612543,0.9867559437678854,0
-235.512294,92,851.03737,1.0322494365472141,0
-290.340611,100,853.561823,0.05440041241241715,0
-291.86605,100,856.015494,0.002998300472904532,0
-283.229808,100,858.60412,0.2620824312670556,0
-51.941599,32,859.502952,0.9570451252715872,0
-292.811736,100,861.999586,0.04693858729619098,0
-293.235019,100,864.494926,0.0,0
-290.740117,100,866.971627,0.010413225844422709,0
-56.584741,34,867.856122,0.9252863943717563,0
-294.342329,100,870.339565,0.07919707645014955,0
-305.578763,100,872.683755,0.03887509573269603,0
-296.930614,100,874.985345,0.0,0
-294.563491,100,877.371499,0.0,1
-288.615827,100,879.855405,0.149959929941116,0
-297.064004,100,882.28119,0.001409918670251996,1
-61.857282,37,883.285005,0.9544092667851488,0
-298.324583,100,885.721081,0.0,0
-65.662718,34,886.599354,0.8947053681396204,0
-57.832189,30,887.380784,0.8852771438307157,0
-309.961402,100,889.695844,0.0,0
-294.303236,100,892.155766,0.06073406354817041,1
-291.034521,100,894.54288,0.06419888050567836,0
-290.493312,100,897.00248,0.05790766872506591,2
-289.449051,100,899.603807,0.0,0
-287.468201,100,902.156013,0.20908915934363317,0
-59.414666,31,902.954777,0.9379893147175109,0
-50.923702,32,903.75823,1.0341893917114544,0
-305.005282,100,906.17655,0.0,0
-292.717658,100,908.602968,0.08090935332348438,0
-308.283446,100,910.922941,0.0,1
-82.111533,40,912.077682,0.7523476918216451,0
-61.313508,35,912.947664,1.0362138814882023,0
-54.440427,33,913.805824,1.027440182859569,0
-57.15353,36,914.80906,1.0255968513488616,0
-57.668615,36,915.785256,0.9722670027662368,0
-297.860716,100,918.340982,0.015782133437805112,1
-54.568896,31,919.177085,0.8927737095610694,0
-289.882153,100,921.714931,0.09412592278137681,0
-46.380345,30,922.479982,0.9387443048463955,0
-55.247293,35,923.381395,0.9941950510732355,0
-60.78284,34,924.353745,0.8923522611178669,0
-58.344787,36,925.409958,0.9992973471889425,0
-293.602247,100,927.97468,0.053040958742301914,0
-301.121714,100,930.249406,0.0,0
-56.684051,32,931.194542,0.9905159128927882,0
-291.33205,100,933.570287,0.0,0
-301.092273,100,935.983974,0.0,0
-287.705365,100,938.535042,0.048520219194784234,0
-290.26758,100,940.890889,0.0,0
-298.011498,100,943.343857,0.0,2
-55.812006,36,944.349352,1.0557750582758074,0
-296.202235,100,946.954536,0.0,0
-288.485688,100,949.542398,0.04548741360607321,0
-292.306863,100,952.04612,0.0,0
-72.301847,42,953.159385,0.9005241898470985,0
-294.63193,100,955.514331,0.0,0
-292.364624,100,957.957693,0.03999966238367461,0
-54.642678,36,958.971377,1.018607740382976,0
-292.450458,100,961.348043,0.0,0
-129.311196,55,962.872726,0.8945147184819335,0
-302.137725,100,965.242167,0.0,0
-290.783418,100,967.661897,0.0,0
-60.871808,38,968.660647,0.9749521011670522,0
-290.283737,100,971.156554,0.028880444191372593,1
-304.995531,100,973.554784,0.0,0
-292.949474,100,992.903636,0.09390195545069109,0
-293.412629,100,995.372927,0.0,0
-289.903483,100,997.979188,0.0219281324415289,0
-292.736818,100,1000.443161,0.0010145074000337065,0
-49.584655,33,1001.298408,1.0459122652897452,0
-289.815749,100,1003.785648,0.12355217269955136,0
-291.065494,100,1006.294932,0.0,1
-295.42842,100,1008.747223,0.387981100456105,0
-58.430509,37,1009.701073,0.8654339639379339,0
-61.520965,40,1010.77365,0.9506720680635958,0
-293.524674,100,1013.245298,0.22001658384223108,1
-62.75856,37,1014.198227,0.9675623515039302,0
-62.604241,33,1015.097495,0.9282706517752041,0
-289.587888,100,1017.48547,0.04164443677510886,0
-57.92874,31,1018.373794,0.898649673487025,0
-293.31003,100,1020.760077,0.023339867423447517,0
-61.54823,32,1021.694466,0.8751194717519978,0
-61.584941,33,1022.621716,0.9548126135014083,0
-59.318263,29,1023.387151,0.766387656153605,0
-59.025831,34,1024.263768,0.8723564796246046,0
-255.522245,100,1026.857506,1.0752047647513294,0
-301.75181,100,1029.222706,0.0,0
-293.782175,100,1031.669905,0.006137808020768657,0
-57.250522,32,1032.485315,0.928741864026092,0
-290.679365,100,1034.995193,0.0,0
-287.986057,100,1037.439271,0.0,0
-301.602833,100,1039.920482,0.07417927301256941,3
-294.413694,100,1042.489948,0.0,0
-63.839349,34,1043.371699,0.9795820801741068,0
-60.120614,37,1044.448342,0.9510254153982053,0
-294.00132,100,1046.877333,0.030243625259777345,0
-292.541078,100,1049.352496,0.0,0
-290.820872,100,1051.840254,0.11718085468712075,0
-301.041178,100,1054.130375,0.0,0
-55.908217,32,1055.034299,0.9130267669845976,0
-295.461835,100,1057.326202,0.0,0
-298.385672,100,1059.683909,0.0,0
-289.979865,100,1062.196452,0.0,0
-291.657512,100,1064.764272,0.1068388163260844,0
-292.383843,100,1067.114808,0.09716393596877732,0
-287.480493,100,1069.680218,0.06601400927142555,0
-291.746448,100,1072.14752,0.024589158560808184,0
-294.443802,100,1074.529186,0.0,0
-291.634235,100,1077.021391,0.09213214205194321,0
-289.990163,100,1079.491682,0.06438604417751671,2
-294.459747,100,1082.039707,0.0,0
-60.748572,32,1082.864517,0.86246027086395,0
-296.188764,100,1085.349223,0.0,0
-292.810043,100,1087.73252,0.0,0
-306.549533,100,1090.047365,0.0,1
-295.192091,100,1092.523658,0.0,0
-181.620261,75,1094.474763,0.8775640101529321,0
-302.134563,100,1096.822218,0.08894252914022685,0
-53.271149,31,1097.673751,1.088511342353367,0
-300.500368,100,1100.02262,0.0,0
-298.533038,100,1102.49813,0.0,0
-303.257506,100,1104.925528,0.0,0
-309.064293,100,1107.359175,0.0,0
-63.882696,32,1108.196656,0.9454007159118519,0
-294.53003,100,1110.664493,0.042702268676253465,0
-298.227532,100,1112.927705,0.0,0
-292.624091,100,1115.36999,0.016866431744325602,0
-266.702893,100,1134.772557,0.36731095936642605,0
-291.002675,100,1137.201454,0.07309842997920242,0
-302.214475,100,1139.652422,0.0,0
-298.350692,100,1142.085446,0.0,0
-291.307797,100,1144.523534,0.055050864369518115,0
-282.225013,100,1147.019728,0.9678469221559414,1
-52.973849,30,1147.770362,1.0877860893110098,0
-297.861194,100,1150.172906,0.0,1
-291.967333,100,1152.62651,0.27683015289343943,0
-50.422616,30,1153.46906,0.9843867576454101,0
-298.438352,100,1155.822098,0.0,0
-306.861479,100,1158.270888,0.0,0
-59.978336,33,1159.204841,0.8793431972999843,0
-300.664383,100,1161.626896,0.0,0
-294.235423,100,1164.220521,0.056381202294979185,0
-291.779393,100,1166.823353,0.012753202013870832,0
-290.418064,100,1169.304,0.08787760086758162,0
-300.022195,100,1171.820154,0.0,0
-292.884705,100,1174.308805,0.02094657610240771,3
-70.375438,38,1175.33031,0.9974195768380486,0
-295.239516,100,1177.867663,0.0,0
-302.42947,100,1180.282291,0.0,1
-306.048136,100,1182.667688,0.2506885019160715,0
-293.344516,100,1185.155712,0.038014073096136344,0
-292.220028,100,1187.570113,0.09025457579881291,0
-290.987271,100,1190.078468,0.038659366611454714,0
-49.951043,31,1190.833343,1.068145377089246,0
-295.457395,100,1193.331234,0.0,0
-290.57538,100,1195.788236,0.0,0
-290.916506,100,1198.253531,0.017293669568728968,0
-293.226637,100,1200.701455,0.006223145943624991,0
-291.85794,100,1203.151162,0.10904279999080618,0
-303.12316,100,1205.509087,0.0,0
-61.682859,33,1206.454316,0.9365467221860188,0
-51.715853,26,1207.111701,0.8871276814132686,0
-57.470632,29,1207.853177,0.8233677913768386,0
-299.919055,100,1210.229723,0.5698810659953187,0
-291.675471,100,1212.602584,0.0,0
-54.783505,30,1213.422254,0.8982763025381091,0
-52.28094,30,1214.221716,1.0060160182451525,0
-291.495857,100,1216.69323,0.0,0
-57.187537,30,1217.449864,0.9752780589986958,0
-53.450433,30,1218.215014,1.0046888149374726,0
-302.754443,100,1220.621821,0.10298262879451399,0
-309.119114,100,1222.947753,0.0,0
-58.798846,35,1223.847704,0.9431988656226911,0
-289.788061,100,1226.389594,0.0038238795680047765,0
-68.190952,34,1227.263642,0.9465150813049094,0
-55.991086,29,1228.002788,0.9471969268020579,0
-61.103893,33,1228.876601,0.893275033495277,0
-290.86136,100,1231.326818,0.047742955415516805,0
-116.166625,51,1232.729767,0.9386131679025129,0
-303.057689,100,1235.089307,0.0,0
-297.06679,100,1237.442667,0.011585413351642298,0
-289.309701,100,1239.959938,0.0,0
-60.700622,30,1240.73315,0.8834806586001337,0
-53.967695,29,1241.434819,0.9234566001230555,0
-57.151667,29,1242.227657,0.8958161138962495,0
-295.717481,100,1244.58593,1.077118565638841,0
-60.852654,31,1245.429862,0.9068115251194607,0
-296.474565,100,1247.819236,0.0,0
-52.874824,32,1248.636483,1.064890134192907,0
-52.301761,28,1249.361014,0.8259604950228436,0
-302.657282,100,1251.668297,0.0,1
-306.936494,100,1254.041946,0.0,0
-288.338721,100,1271.835107,1.0277712958569272,0
-291.299029,100,1274.250595,0.08748901523860382,0
-59.99563,32,1275.084516,1.0271054156847264,0
-284.672517,100,1277.574457,0.043598605892366984,0
-295.121112,100,1280.218728,0.06325435082829171,0
-220.320645,87,1282.287738,1.1701128868215025,5
-60.890543,29,1283.072087,0.7529842501018796,0
-288.08244,100,1285.590587,0.11762055826162904,0
-54.911797,28,1286.386507,0.9124815256614116,0
-305.540232,100,1288.718085,0.0,0
-291.378914,100,1291.142133,0.13676460855695702,0
-59.023021,29,1291.915922,0.8843007602754086,0
-292.572029,100,1294.383074,0.0,0
-56.773957,29,1295.221452,0.8485894494997868,0
-291.126747,100,1297.705605,0.0016566378997560107,0
-54.839668,27,1298.457524,0.9082721957623086,0
-291.509485,100,1300.839381,0.0,0
-294.242917,100,1303.230241,0.0,0
-290.381983,100,1305.761147,0.0,0
