#{"t_start": 1718180048.745562, "env_id": "None"}
r,l,t,num_wraps,c
-306.862427,100,1317.324876,0.0,0
-44.611872,17,1318.453403,0.901321076908893,0
-307.082397,100,1325.044412,0.0,0
-302.957631,100,1332.257813,0.31991969013679317,0
-307.714502,100,1338.364757,0.0,0
-304.055535,100,1344.242481,0.0,0
-44.302786,17,1345.230353,0.9043359777317911,0
-304.1261,100,1350.694324,0.08107896626560811,0
-307.741815,100,1356.022663,0.0,0
-34.331432,13,1356.724368,0.9174593224841745,0
-79.735006,33,1358.73775,0.9014476303835367,0
-299.162548,100,1364.131381,0.12327989112847094,0
-43.797618,17,1365.03003,0.9056653810319765,0
-60.133139,27,1366.553549,0.9005408649731073,0
-302.95099,100,1371.932059,0.0,0
-310.723115,100,1377.105169,0.0,0
-40.621035,15,1377.897456,0.9055134953124896,0
-42.730321,16,1378.721245,0.9170056861388337,0
-42.565065,17,1379.64464,0.9017597268027002,0
-36.54823,14,1380.404456,0.9013702123230255,0
-307.656788,100,1385.911683,0.0,0
-303.866538,100,1390.39105,0.0,1
-46.862095,21,1391.36039,0.9001123384131128,0
-54.468151,22,1392.370038,0.9034540522925539,0
-44.037598,17,1393.106732,0.9056191011716167,0
-44.638443,19,1394.092099,0.9004851023459128,0
-33.801632,13,1394.747604,0.9010390380714515,0
-47.458522,21,1395.845422,0.9010155286206339,0
-308.801865,100,1400.545632,0.0,0
-171.775849,60,1403.130927,0.90325099298911,0
-42.186061,16,1403.807667,0.908058982792655,0
-36.433402,14,1404.527895,0.9030752830292524,0
-308.270745,100,1409.387231,0.0,0
-260.172994,91,1445.324055,1.0227358843499268,0
-47.459671,18,1445.954128,0.9047060232691131,0
-298.57932,100,1449.567994,0.21285679136184146,0
-304.492323,100,1452.861489,0.0,0
-40.526659,17,1453.434973,0.9004260235886337,0
-31.21607,12,1453.813935,0.9044636899633081,0
-299.411583,100,1457.210798,0.06481893914764021,1
-36.672811,14,1457.698679,0.9047470370964308,0
-303.440008,100,1460.962633,0.05719418065339258,0
-36.838304,14,1461.440586,0.9102380010575438,0
-304.659276,100,1464.632965,0.0,0
-299.001782,100,1467.883883,0.0,0
-302.200231,100,1471.193312,0.04418165710404074,0
-210.149291,72,1473.648079,0.9018244818821202,0
-42.621582,16,1474.206914,0.9048790437809541,0
-51.849466,22,1475.086779,0.9007593447095448,0
-39.113357,15,1475.684912,0.9023426574546874,0
-303.866514,100,1479.16591,0.10017422803534273,0
-53.799356,22,1479.936336,0.9011361606572877,0
-33.913536,13,1480.3746,0.9011727157252769,0
-186.762396,66,1482.580115,0.900490572286131,0
-41.617249,16,1483.095183,0.9035849240631629,0
-294.793501,100,1486.171539,0.0,0
-281.519179,100,1489.555415,0.04685665672285873,0
-295.392367,100,1492.824784,0.09283211685095563,0
-37.562202,15,1493.277126,0.9105085569655668,0
-49.419636,19,1493.856804,0.9004082776422474,0
-38.71025,15,1494.34721,0.9030476718462672,0
-31.380447,12,1494.716375,0.9049276732417287,0
-310.737513,100,1497.962261,0.0,0
-33.757014,13,1498.368777,0.9077348875398155,0
-37.297686,14,1498.843034,0.905656637750548,0
-306.140758,100,1502.789459,0.0,0
-306.827589,100,1506.661368,0.0,0
-33.360889,13,1507.122216,0.9023863083764365,0
